id,stateabb1,ccode1,stateabb2,ccode2,year,joint_igo_membership
3736,USA,2,KEN,501,2000,1
3737,USA,2,KEN,501,2001,1
3738,USA,2,KEN,501,2002,1
3739,USA,2,KEN,501,2003,1
3740,USA,2,KEN,501,2004,1
3741,USA,2,KEN,501,2005,1
3742,USA,2,TAZ,510,1965,1
3743,USA,2,TAZ,510,1966,1
3744,USA,2,TAZ,510,1967,1
3745,USA,2,TAZ,510,1968,1
3746,USA,2,TAZ,510,1969,1
3747,USA,2,TAZ,510,1970,1
3748,USA,2,TAZ,510,1971,1
3749,USA,2,TAZ,510,1972,1
3750,USA,2,TAZ,510,1973,1
3751,USA,2,TAZ,510,1974,1
3752,USA,2,TAZ,510,1975,1
3753,USA,2,TAZ,510,1976,1
3754,USA,2,TAZ,510,1977,1
3755,USA,2,TAZ,510,1978,1
3756,USA,2,TAZ,510,1979,1
3757,USA,2,TAZ,510,1980,1
3758,USA,2,TAZ,510,1981,1
3759,USA,2,TAZ,510,1982,1
3760,USA,2,TAZ,510,1983,1
3761,USA,2,TAZ,510,1984,1
3762,USA,2,TAZ,510,1985,1
3763,USA,2,TAZ,510,1986,1
3764,USA,2,TAZ,510,1987,1
3765,USA,2,TAZ,510,1988,1
3766,USA,2,TAZ,510,1989,1
3767,USA,2,TAZ,510,1990,1
3768,USA,2,TAZ,510,1991,1
3769,USA,2,TAZ,510,1992,1
3770,USA,2,TAZ,510,1993,1
3771,USA,2,TAZ,510,1994,1
3772,USA,2,TAZ,510,1995,1
3773,USA,2,TAZ,510,1996,1
3774,USA,2,TAZ,510,1997,1
3775,USA,2,TAZ,510,1998,1
3776,USA,2,TAZ,510,1999,1
3777,USA,2,TAZ,510,2000,1
3778,USA,2,TAZ,510,2001,1
3779,USA,2,TAZ,510,2002,1
3780,USA,2,TAZ,510,2003,1
3781,USA,2,TAZ,510,2004,1
3782,USA,2,TAZ,510,2005,1
3783,USA,2,BUI,516,1965,1
3784,USA,2,BUI,516,1966,1
3785,USA,2,BUI,516,1967,1
3786,USA,2,BUI,516,1968,1
3787,USA,2,BUI,516,1969,1
3788,USA,2,BUI,516,1970,1
3789,USA,2,BUI,516,1971,1
3790,USA,2,BUI,516,1972,1
3791,USA,2,BUI,516,1973,1
3792,USA,2,BUI,516,1974,1
3793,USA,2,BUI,516,1975,1
3794,USA,2,BUI,516,1976,1
3795,USA,2,BUI,516,1977,1
3796,USA,2,BUI,516,1978,1
3797,USA,2,BUI,516,1979,1
3798,USA,2,BUI,516,1980,1
3799,USA,2,BUI,516,1981,1
3800,USA,2,BUI,516,1982,1
3801,USA,2,BUI,516,1983,1
3802,USA,2,BUI,516,1984,1
3803,USA,2,BUI,516,1985,1
3804,USA,2,BUI,516,1986,1
3805,USA,2,BUI,516,1987,1
3806,USA,2,BUI,516,1988,1
3807,USA,2,BUI,516,1989,1
3808,USA,2,BUI,516,1990,1
3809,USA,2,BUI,516,1991,1
3810,USA,2,BUI,516,1992,1
3811,USA,2,BUI,516,1993,1
3812,USA,2,BUI,516,1994,1
3813,USA,2,BUI,516,1995,1
3814,USA,2,BUI,516,1996,1
3815,USA,2,BUI,516,1997,1
3816,USA,2,BUI,516,1998,1
3817,USA,2,BUI,516,1999,1
3818,USA,2,BUI,516,2000,1
3819,USA,2,BUI,516,2001,1
3820,USA,2,BUI,516,2002,1
3821,USA,2,BUI,516,2003,1
3822,USA,2,BUI,516,2004,1
3823,USA,2,BUI,516,2005,1
3824,USA,2,RWA,517,1965,1
3825,USA,2,RWA,517,1966,1
3826,USA,2,RWA,517,1967,1
3827,USA,2,RWA,517,1968,1
3828,USA,2,RWA,517,1969,1
3829,USA,2,RWA,517,1970,1
3830,USA,2,RWA,517,1971,1
3831,USA,2,RWA,517,1972,1
3832,USA,2,RWA,517,1973,1
3833,USA,2,RWA,517,1974,1
3834,USA,2,RWA,517,1975,1
3835,USA,2,RWA,517,1976,1
3836,USA,2,RWA,517,1977,1
3837,USA,2,RWA,517,1978,1
3838,USA,2,RWA,517,1979,1
3839,USA,2,RWA,517,1980,1
3840,USA,2,RWA,517,1981,1
3841,USA,2,RWA,517,1982,1
3842,USA,2,RWA,517,1983,1
3843,USA,2,RWA,517,1984,1
3844,USA,2,RWA,517,1985,1
3845,USA,2,RWA,517,1986,1
3846,USA,2,RWA,517,1987,1
3847,USA,2,RWA,517,1988,1
3848,USA,2,RWA,517,1989,1
3849,USA,2,RWA,517,1990,1
3850,USA,2,RWA,517,1991,1
3851,USA,2,RWA,517,1992,1
3852,USA,2,RWA,517,1993,1
3853,USA,2,RWA,517,1994,1
3854,USA,2,RWA,517,1995,1
3855,USA,2,RWA,517,1996,1
3856,USA,2,RWA,517,1997,1
3857,USA,2,RWA,517,1998,1
3858,USA,2,RWA,517,1999,1
3859,USA,2,RWA,517,2000,1
3860,USA,2,RWA,517,2001,1
3861,USA,2,RWA,517,2002,1
3862,USA,2,RWA,517,2003,1
3863,USA,2,RWA,517,2004,1
3864,USA,2,RWA,517,2005,1
3865,USA,2,SOM,520,1965,1
3866,USA,2,SOM,520,1966,1
3867,USA,2,SOM,520,1967,1
3868,USA,2,SOM,520,1968,1
3869,USA,2,SOM,520,1969,1
3870,USA,2,SOM,520,1970,1
3871,USA,2,SOM,520,1971,1
3872,USA,2,SOM,520,1972,1
3873,USA,2,SOM,520,1973,1
3874,USA,2,SOM,520,1974,1
3875,USA,2,SOM,520,1975,1
3876,USA,2,SOM,520,1976,1
3877,USA,2,SOM,520,1977,1
3878,USA,2,SOM,520,1978,1
3879,USA,2,SOM,520,1979,1
3880,USA,2,SOM,520,1980,1
3881,USA,2,SOM,520,1981,1
3882,USA,2,SOM,520,1982,1
3883,USA,2,SOM,520,1983,1
3884,USA,2,SOM,520,1984,1
3885,USA,2,SOM,520,1985,1
3886,USA,2,SOM,520,1986,1
3887,USA,2,SOM,520,1987,1
3888,USA,2,SOM,520,1988,1
3889,USA,2,SOM,520,1989,1
3890,USA,2,SOM,520,1990,1
3891,USA,2,SOM,520,1991,1
3892,USA,2,SOM,520,1992,1
3893,USA,2,SOM,520,1993,1
3894,USA,2,SOM,520,1994,1
3895,USA,2,SOM,520,1995,1
3896,USA,2,SOM,520,1996,1
3897,USA,2,SOM,520,1997,1
3898,USA,2,SOM,520,1998,1
3899,USA,2,SOM,520,1999,1
3900,USA,2,SOM,520,2000,1
3901,USA,2,SOM,520,2001,1
3902,USA,2,SOM,520,2002,1
3903,USA,2,SOM,520,2003,1
3904,USA,2,SOM,520,2004,1
3905,USA,2,SOM,520,2005,1
3906,USA,2,DJI,522,1977,1
3907,USA,2,DJI,522,1978,1
3908,USA,2,DJI,522,1979,1
3909,USA,2,DJI,522,1980,1
3910,USA,2,DJI,522,1981,1
3911,USA,2,DJI,522,1982,1
3912,USA,2,DJI,522,1983,1
3913,USA,2,DJI,522,1984,1
3914,USA,2,DJI,522,1985,1
3915,USA,2,DJI,522,1986,1
3916,USA,2,DJI,522,1987,1
3917,USA,2,DJI,522,1988,1
3918,USA,2,DJI,522,1989,1
3919,USA,2,DJI,522,1990,1
3920,USA,2,DJI,522,1991,1
3921,USA,2,DJI,522,1992,1
3922,USA,2,DJI,522,1993,1
3923,USA,2,DJI,522,1994,1
3924,USA,2,DJI,522,1995,1
3925,USA,2,DJI,522,1996,1
3926,USA,2,DJI,522,1997,1
3927,USA,2,DJI,522,1998,1
3928,USA,2,DJI,522,1999,1
3929,USA,2,DJI,522,2000,1
3930,USA,2,DJI,522,2001,1
3931,USA,2,DJI,522,2002,1
3932,USA,2,DJI,522,2003,1
3933,USA,2,DJI,522,2004,1
3934,USA,2,DJI,522,2005,1
3935,USA,2,ETH,530,1965,1
3936,USA,2,ETH,530,1966,1
3937,USA,2,ETH,530,1967,1
3938,USA,2,ETH,530,1968,1
3939,USA,2,ETH,530,1969,1
3940,USA,2,ETH,530,1970,1
3941,USA,2,ETH,530,1971,1
3942,USA,2,ETH,530,1972,1
3943,USA,2,ETH,530,1973,1
3944,USA,2,ETH,530,1974,1
3945,USA,2,ETH,530,1975,1
3946,USA,2,ETH,530,1976,1
3947,USA,2,ETH,530,1977,1
3948,USA,2,ETH,530,1978,1
3949,USA,2,ETH,530,1979,1
3950,USA,2,ETH,530,1980,1
3951,USA,2,ETH,530,1981,1
3952,USA,2,ETH,530,1982,1
3953,USA,2,ETH,530,1983,1
3954,USA,2,ETH,530,1984,1
3955,USA,2,ETH,530,1985,1
3956,USA,2,ETH,530,1986,1
3957,USA,2,ETH,530,1987,1
3958,USA,2,ETH,530,1988,1
3959,USA,2,ETH,530,1989,1
3960,USA,2,ETH,530,1990,1
3961,USA,2,ETH,530,1991,1
3962,USA,2,ETH,530,1992,1
3963,USA,2,ETH,530,1993,1
3964,USA,2,ETH,530,1994,1
3965,USA,2,ETH,530,1995,1
3966,USA,2,ETH,530,1996,1
3967,USA,2,ETH,530,1997,1
3968,USA,2,ETH,530,1998,1
3969,USA,2,ETH,530,1999,1
3970,USA,2,ETH,530,2000,1
3971,USA,2,ETH,530,2001,1
3972,USA,2,ETH,530,2002,1
3973,USA,2,ETH,530,2003,1
3974,USA,2,ETH,530,2004,1
3975,USA,2,ETH,530,2005,1
3976,USA,2,ERI,531,1993,1
3977,USA,2,ERI,531,1994,1
3978,USA,2,ERI,531,1995,1
3979,USA,2,ERI,531,1996,1
3980,USA,2,ERI,531,1997,1
3981,USA,2,ERI,531,1998,1
3982,USA,2,ERI,531,1999,1
3983,USA,2,ERI,531,2000,1
3984,USA,2,ERI,531,2001,1
3985,USA,2,ERI,531,2002,1
3986,USA,2,ERI,531,2003,1
3987,USA,2,ERI,531,2004,1
3988,USA,2,ERI,531,2005,1
3989,USA,2,ANG,540,1975,0
3990,USA,2,ANG,540,1976,1
3991,USA,2,ANG,540,1977,1
3992,USA,2,ANG,540,1978,1
3993,USA,2,ANG,540,1979,1
3994,USA,2,ANG,540,1980,1
3995,USA,2,ANG,540,1981,1
3996,USA,2,ANG,540,1982,1
3997,USA,2,ANG,540,1983,1
3998,USA,2,ANG,540,1984,1
3999,USA,2,ANG,540,1985,1
4000,USA,2,ANG,540,1986,1
4001,USA,2,ANG,540,1987,1
4002,USA,2,ANG,540,1988,1
4003,USA,2,ANG,540,1989,1
4004,USA,2,ANG,540,1990,1
4005,USA,2,ANG,540,1991,1
4006,USA,2,ANG,540,1992,1
4007,USA,2,ANG,540,1993,1
4008,USA,2,ANG,540,1994,1
4009,USA,2,ANG,540,1995,1
4010,USA,2,ANG,540,1996,1
4011,USA,2,ANG,540,1997,1
4012,USA,2,ANG,540,1998,1
4013,USA,2,ANG,540,1999,1
4014,USA,2,ANG,540,2000,1
4015,USA,2,ANG,540,2001,1
4016,USA,2,ANG,540,2002,1
4017,USA,2,ANG,540,2003,1
4018,USA,2,ANG,540,2004,1
4019,USA,2,ANG,540,2005,1
4020,USA,2,MZM,541,1975,1
4021,USA,2,MZM,541,1976,1
4022,USA,2,MZM,541,1977,1
4023,USA,2,MZM,541,1978,1
4024,USA,2,MZM,541,1979,1
4025,USA,2,MZM,541,1980,1
4026,USA,2,MZM,541,1981,1
4027,USA,2,MZM,541,1982,1
4028,USA,2,MZM,541,1983,1
4029,USA,2,MZM,541,1984,1
4030,USA,2,MZM,541,1985,1
4031,USA,2,MZM,541,1986,1
4032,USA,2,MZM,541,1987,1
4033,USA,2,MZM,541,1988,1
4034,USA,2,MZM,541,1989,1
4035,USA,2,MZM,541,1990,1
4036,USA,2,MZM,541,1991,1
4037,USA,2,MZM,541,1992,1
4038,USA,2,MZM,541,1993,1
4039,USA,2,MZM,541,1994,1
4040,USA,2,MZM,541,1995,1
4041,USA,2,MZM,541,1996,1
4042,USA,2,MZM,541,1997,1
4043,USA,2,MZM,541,1998,1
4044,USA,2,MZM,541,1999,1
4045,USA,2,MZM,541,2000,1
4046,USA,2,MZM,541,2001,1
4047,USA,2,MZM,541,2002,1
4048,USA,2,MZM,541,2003,1
4049,USA,2,MZM,541,2004,1
4050,USA,2,MZM,541,2005,1
4051,USA,2,ZAM,551,1965,1
4052,USA,2,ZAM,551,1966,1
4053,USA,2,ZAM,551,1967,1
4054,USA,2,ZAM,551,1968,1
4055,USA,2,ZAM,551,1969,1
4056,USA,2,ZAM,551,1970,1
4057,USA,2,ZAM,551,1971,1
4058,USA,2,ZAM,551,1972,1
4059,USA,2,ZAM,551,1973,1
4060,USA,2,ZAM,551,1974,1
4061,USA,2,ZAM,551,1975,1
4062,USA,2,ZAM,551,1976,1
4063,USA,2,ZAM,551,1977,1
4064,USA,2,ZAM,551,1978,1
4065,USA,2,ZAM,551,1979,1
4066,USA,2,ZAM,551,1980,1
4067,USA,2,ZAM,551,1981,1
4068,USA,2,ZAM,551,1982,1
4069,USA,2,ZAM,551,1983,1
4070,USA,2,ZAM,551,1984,1
4071,USA,2,ZAM,551,1985,1
4072,USA,2,ZAM,551,1986,1
4073,USA,2,ZAM,551,1987,1
4074,USA,2,ZAM,551,1988,1
4075,USA,2,ZAM,551,1989,1
4076,USA,2,ZAM,551,1990,1
4077,USA,2,ZAM,551,1991,1
4078,USA,2,ZAM,551,1992,1
4079,USA,2,ZAM,551,1993,1
4080,USA,2,ZAM,551,1994,1
4081,USA,2,ZAM,551,1995,1
4082,USA,2,ZAM,551,1996,1
4083,USA,2,ZAM,551,1997,1
4084,USA,2,ZAM,551,1998,1
4085,USA,2,ZAM,551,1999,1
4086,USA,2,ZAM,551,2000,1
4087,USA,2,ZAM,551,2001,1
4088,USA,2,ZAM,551,2002,1
4089,USA,2,ZAM,551,2003,1
4090,USA,2,ZAM,551,2004,1
4091,USA,2,ZAM,551,2005,1
4092,USA,2,ZIM,552,1965,1
4093,USA,2,ZIM,552,1966,1
4094,USA,2,ZIM,552,1967,1
4095,USA,2,ZIM,552,1968,1
4096,USA,2,ZIM,552,1969,1
4097,USA,2,ZIM,552,1970,1
4098,USA,2,ZIM,552,1971,1
4099,USA,2,ZIM,552,1972,1
4100,USA,2,ZIM,552,1973,1
4101,USA,2,ZIM,552,1974,1
4102,USA,2,ZIM,552,1975,1
4103,USA,2,ZIM,552,1976,1
4104,USA,2,ZIM,552,1977,1
4105,USA,2,ZIM,552,1978,1
4106,USA,2,ZIM,552,1979,1
4107,USA,2,ZIM,552,1980,1
4108,USA,2,ZIM,552,1981,1
4109,USA,2,ZIM,552,1982,1
4110,USA,2,ZIM,552,1983,1
4111,USA,2,ZIM,552,1984,1
4112,USA,2,ZIM,552,1985,1
4113,USA,2,ZIM,552,1986,1
4114,USA,2,ZIM,552,1987,1
4115,USA,2,ZIM,552,1988,1
4116,USA,2,ZIM,552,1989,1
4117,USA,2,ZIM,552,1990,1
4118,USA,2,ZIM,552,1991,1
4119,USA,2,ZIM,552,1992,1
4120,USA,2,ZIM,552,1993,1
4121,USA,2,ZIM,552,1994,1
4122,USA,2,ZIM,552,1995,1
4123,USA,2,ZIM,552,1996,1
4124,USA,2,ZIM,552,1997,1
4125,USA,2,ZIM,552,1998,1
4126,USA,2,ZIM,552,1999,1
4127,USA,2,ZIM,552,2000,1
4128,USA,2,ZIM,552,2001,1
4129,USA,2,ZIM,552,2002,1
4130,USA,2,ZIM,552,2003,1
4131,USA,2,ZIM,552,2004,1
4132,USA,2,ZIM,552,2005,1
4133,USA,2,MAW,553,1965,1
4134,USA,2,MAW,553,1966,1
4135,USA,2,MAW,553,1967,1
4136,USA,2,MAW,553,1968,1
4137,USA,2,MAW,553,1969,1
4138,USA,2,MAW,553,1970,1
4139,USA,2,MAW,553,1971,1
4140,USA,2,MAW,553,1972,1
4141,USA,2,MAW,553,1973,1
4142,USA,2,MAW,553,1974,1
4143,USA,2,MAW,553,1975,1
4144,USA,2,MAW,553,1976,1
4145,USA,2,MAW,553,1977,1
4146,USA,2,MAW,553,1978,1
4147,USA,2,MAW,553,1979,1
4148,USA,2,MAW,553,1980,1
4149,USA,2,MAW,553,1981,1
4150,USA,2,MAW,553,1982,1
4151,USA,2,MAW,553,1983,1
4152,USA,2,MAW,553,1984,1
4153,USA,2,MAW,553,1985,1
4154,USA,2,MAW,553,1986,1
4155,USA,2,MAW,553,1987,1
4156,USA,2,MAW,553,1988,1
4157,USA,2,MAW,553,1989,1
4158,USA,2,MAW,553,1990,1
4159,USA,2,MAW,553,1991,1
4160,USA,2,MAW,553,1992,1
4161,USA,2,MAW,553,1993,1
4162,USA,2,MAW,553,1994,1
4163,USA,2,MAW,553,1995,1
4164,USA,2,MAW,553,1996,1
4165,USA,2,MAW,553,1997,1
4166,USA,2,MAW,553,1998,1
4167,USA,2,MAW,553,1999,1
4168,USA,2,MAW,553,2000,1
4169,USA,2,MAW,553,2001,1
4170,USA,2,MAW,553,2002,1
4171,USA,2,MAW,553,2003,1
4172,USA,2,MAW,553,2004,1
4173,USA,2,MAW,553,2005,1
4174,USA,2,SAF,560,1965,1
4175,USA,2,SAF,560,1966,1
4176,USA,2,SAF,560,1967,1
4177,USA,2,SAF,560,1968,1
4178,USA,2,SAF,560,1969,1
4179,USA,2,SAF,560,1970,1
4180,USA,2,SAF,560,1971,1
4181,USA,2,SAF,560,1972,1
4182,USA,2,SAF,560,1973,1
4183,USA,2,SAF,560,1974,1
4184,USA,2,SAF,560,1975,1
4185,USA,2,SAF,560,1976,1
4186,USA,2,SAF,560,1977,1
4187,USA,2,SAF,560,1978,1
4188,USA,2,SAF,560,1979,1
4189,USA,2,SAF,560,1980,1
4190,USA,2,SAF,560,1981,1
4191,USA,2,SAF,560,1982,1
4192,USA,2,SAF,560,1983,1
4193,USA,2,SAF,560,1984,1
4194,USA,2,SAF,560,1985,1
4195,USA,2,SAF,560,1986,1
4196,USA,2,SAF,560,1987,1
4197,USA,2,SAF,560,1988,1
4198,USA,2,SAF,560,1989,1
4199,USA,2,SAF,560,1990,1
4200,USA,2,SAF,560,1991,1
4201,USA,2,SAF,560,1992,1
4202,USA,2,SAF,560,1993,1
4203,USA,2,SAF,560,1994,1
4204,USA,2,SAF,560,1995,1
4205,USA,2,SAF,560,1996,1
4206,USA,2,SAF,560,1997,1
4207,USA,2,SAF,560,1998,1
4208,USA,2,SAF,560,1999,1
4209,USA,2,SAF,560,2000,1
4210,USA,2,SAF,560,2001,1
4211,USA,2,SAF,560,2002,1
4212,USA,2,SAF,560,2003,1
4213,USA,2,SAF,560,2004,1
4214,USA,2,SAF,560,2005,1
4215,USA,2,NAM,565,1990,1
4216,USA,2,NAM,565,1991,1
4217,USA,2,NAM,565,1992,1
4218,USA,2,NAM,565,1993,1
4219,USA,2,NAM,565,1994,1
4220,USA,2,NAM,565,1995,1
4221,USA,2,NAM,565,1996,1
4222,USA,2,NAM,565,1997,1
4223,USA,2,NAM,565,1998,1
4224,USA,2,NAM,565,1999,1
4225,USA,2,NAM,565,2000,1
4226,USA,2,NAM,565,2001,1
4227,USA,2,NAM,565,2002,1
4228,USA,2,NAM,565,2003,1
4229,USA,2,NAM,565,2004,1
4230,USA,2,NAM,565,2005,1
4231,USA,2,LES,570,1966,1
4232,USA,2,LES,570,1967,1
4233,USA,2,LES,570,1968,1
4234,USA,2,LES,570,1969,1
4235,USA,2,LES,570,1970,1
4236,USA,2,LES,570,1971,1
4237,USA,2,LES,570,1972,1
4238,USA,2,LES,570,1973,1
4239,USA,2,LES,570,1974,1
4240,USA,2,LES,570,1975,1
4241,USA,2,LES,570,1976,1
4242,USA,2,LES,570,1977,1
4243,USA,2,LES,570,1978,1
4244,USA,2,LES,570,1979,1
4245,USA,2,LES,570,1980,1
4246,USA,2,LES,570,1981,1
4247,USA,2,LES,570,1982,1
4248,USA,2,LES,570,1983,1
4249,USA,2,LES,570,1984,1
4250,USA,2,LES,570,1985,1
4251,USA,2,LES,570,1986,1
4252,USA,2,LES,570,1987,1
4253,USA,2,LES,570,1988,1
4254,USA,2,LES,570,1989,1
4255,USA,2,LES,570,1990,1
4256,USA,2,LES,570,1991,1
4257,USA,2,LES,570,1992,1
4258,USA,2,LES,570,1993,1
4259,USA,2,LES,570,1994,1
4260,USA,2,LES,570,1995,1
4261,USA,2,LES,570,1996,1
4262,USA,2,LES,570,1997,1
4263,USA,2,LES,570,1998,1
4264,USA,2,LES,570,1999,1
4265,USA,2,LES,570,2000,1
4266,USA,2,LES,570,2001,1
4267,USA,2,LES,570,2002,1
4268,USA,2,LES,570,2003,1
4269,USA,2,LES,570,2004,1
4270,USA,2,LES,570,2005,1
4271,USA,2,BOT,571,1966,1
4272,USA,2,BOT,571,1967,1
4273,USA,2,BOT,571,1968,1
4274,USA,2,BOT,571,1969,1
4275,USA,2,BOT,571,1970,1
4276,USA,2,BOT,571,1971,1
4277,USA,2,BOT,571,1972,1
4278,USA,2,BOT,571,1973,1
4279,USA,2,BOT,571,1974,1
4280,USA,2,BOT,571,1975,1
4281,USA,2,BOT,571,1976,1
4282,USA,2,BOT,571,1977,1
4283,USA,2,BOT,571,1978,1
4284,USA,2,BOT,571,1979,1
4285,USA,2,BOT,571,1980,1
4286,USA,2,BOT,571,1981,1
4287,USA,2,BOT,571,1982,1
4288,USA,2,BOT,571,1983,1
4289,USA,2,BOT,571,1984,1
4290,USA,2,BOT,571,1985,1
4291,USA,2,BOT,571,1986,1
4292,USA,2,BOT,571,1987,1
4293,USA,2,BOT,571,1988,1
4294,USA,2,BOT,571,1989,1
4295,USA,2,BOT,571,1990,1
4296,USA,2,BOT,571,1991,1
4297,USA,2,BOT,571,1992,1
4298,USA,2,BOT,571,1993,1
4299,USA,2,BOT,571,1994,1
4300,USA,2,BOT,571,1995,1
4301,USA,2,BOT,571,1996,1
4302,USA,2,BOT,571,1997,1
4303,USA,2,BOT,571,1998,1
4304,USA,2,BOT,571,1999,1
4305,USA,2,BOT,571,2000,1
4306,USA,2,BOT,571,2001,1
4307,USA,2,BOT,571,2002,1
4308,USA,2,BOT,571,2003,1
4309,USA,2,BOT,571,2004,1
4310,USA,2,BOT,571,2005,1
4311,USA,2,SWA,572,1968,1
4312,USA,2,SWA,572,1969,1
4313,USA,2,SWA,572,1970,1
4314,USA,2,SWA,572,1971,1
4315,USA,2,SWA,572,1972,1
4316,USA,2,SWA,572,1973,1
4317,USA,2,SWA,572,1974,1
4318,USA,2,SWA,572,1975,1
4319,USA,2,SWA,572,1976,1
4320,USA,2,SWA,572,1977,1
4321,USA,2,SWA,572,1978,1
4322,USA,2,SWA,572,1979,1
4323,USA,2,SWA,572,1980,1
4324,USA,2,SWA,572,1981,1
4325,USA,2,SWA,572,1982,1
4326,USA,2,SWA,572,1983,1
4327,USA,2,SWA,572,1984,1
4328,USA,2,SWA,572,1985,1
4329,USA,2,SWA,572,1986,1
4330,USA,2,SWA,572,1987,1
4331,USA,2,SWA,572,1988,1
4332,USA,2,SWA,572,1989,1
4333,USA,2,SWA,572,1990,1
4334,USA,2,SWA,572,1991,1
4335,USA,2,SWA,572,1992,1
4336,USA,2,SWA,572,1993,1
4337,USA,2,SWA,572,1994,1
4338,USA,2,SWA,572,1995,1
4339,USA,2,SWA,572,1996,1
4340,USA,2,SWA,572,1997,1
4341,USA,2,SWA,572,1998,1
4342,USA,2,SWA,572,1999,1
4343,USA,2,SWA,572,2000,1
4344,USA,2,SWA,572,2001,1
4345,USA,2,SWA,572,2002,1
4346,USA,2,SWA,572,2003,1
4347,USA,2,SWA,572,2004,1
4348,USA,2,SWA,572,2005,1
4349,USA,2,MAG,580,1965,1
4350,USA,2,MAG,580,1966,1
4351,USA,2,MAG,580,1967,1
4352,USA,2,MAG,580,1968,1
4353,USA,2,MAG,580,1969,1
4354,USA,2,MAG,580,1970,1
4355,USA,2,MAG,580,1971,1
4356,USA,2,MAG,580,1972,1
4357,USA,2,MAG,580,1973,1
4358,USA,2,MAG,580,1974,1
4359,USA,2,MAG,580,1975,1
4360,USA,2,MAG,580,1976,1
4361,USA,2,MAG,580,1977,1
4362,USA,2,MAG,580,1978,1
4363,USA,2,MAG,580,1979,1
4364,USA,2,MAG,580,1980,1
4365,USA,2,MAG,580,1981,1
4366,USA,2,MAG,580,1982,1
4367,USA,2,MAG,580,1983,1
4368,USA,2,MAG,580,1984,1
4369,USA,2,MAG,580,1985,1
4370,USA,2,MAG,580,1986,1
4371,USA,2,MAG,580,1987,1
4372,USA,2,MAG,580,1988,1
4373,USA,2,MAG,580,1989,1
4374,USA,2,MAG,580,1990,1
4375,USA,2,MAG,580,1991,1
4376,USA,2,MAG,580,1992,1
4377,USA,2,MAG,580,1993,1
4378,USA,2,MAG,580,1994,1
4379,USA,2,MAG,580,1995,1
4380,USA,2,MAG,580,1996,1
4381,USA,2,MAG,580,1997,1
4382,USA,2,MAG,580,1998,1
4383,USA,2,MAG,580,1999,1
4384,USA,2,MAG,580,2000,1
4385,USA,2,MAG,580,2001,1
4386,USA,2,MAG,580,2002,1
4387,USA,2,MAG,580,2003,1
4388,USA,2,MAG,580,2004,1
4389,USA,2,MAG,580,2005,1
4390,USA,2,COM,581,1975,1
4391,USA,2,COM,581,1976,1
4392,USA,2,COM,581,1977,1
4393,USA,2,COM,581,1978,1
4394,USA,2,COM,581,1979,1
4395,USA,2,COM,581,1980,1
4396,USA,2,COM,581,1981,1
4397,USA,2,COM,581,1982,1
4398,USA,2,COM,581,1983,1
4399,USA,2,COM,581,1984,1
4400,USA,2,COM,581,1985,1
4401,USA,2,COM,581,1986,1
4402,USA,2,COM,581,1987,1
4403,USA,2,COM,581,1988,1
4404,USA,2,COM,581,1989,1
4405,USA,2,COM,581,1990,1
4406,USA,2,COM,581,1991,1
4407,USA,2,COM,581,1992,1
4408,USA,2,COM,581,1993,1
4409,USA,2,COM,581,1994,1
4410,USA,2,COM,581,1995,1
4411,USA,2,COM,581,1996,1
4412,USA,2,COM,581,1997,1
4413,USA,2,COM,581,1998,1
4414,USA,2,COM,581,1999,1
4415,USA,2,COM,581,2000,1
4416,USA,2,COM,581,2001,1
4417,USA,2,COM,581,2002,1
4418,USA,2,COM,581,2003,1
4419,USA,2,COM,581,2004,1
4420,USA,2,COM,581,2005,1
4421,USA,2,MAS,590,1968,1
4422,USA,2,MAS,590,1969,1
4423,USA,2,MAS,590,1970,1
4424,USA,2,MAS,590,1971,1
4425,USA,2,MAS,590,1972,1
4426,USA,2,MAS,590,1973,1
4427,USA,2,MAS,590,1974,1
4428,USA,2,MAS,590,1975,1
4429,USA,2,MAS,590,1976,1
4430,USA,2,MAS,590,1977,1
4431,USA,2,MAS,590,1978,1
4432,USA,2,MAS,590,1979,1
4433,USA,2,MAS,590,1980,1
4434,USA,2,MAS,590,1981,1
4435,USA,2,MAS,590,1982,1
4436,USA,2,MAS,590,1983,1
4437,USA,2,MAS,590,1984,1
4438,USA,2,MAS,590,1985,1
4439,USA,2,MAS,590,1986,1
4440,USA,2,MAS,590,1987,1
4441,USA,2,MAS,590,1988,1
4442,USA,2,MAS,590,1989,1
4443,USA,2,MAS,590,1990,1
4444,USA,2,MAS,590,1991,1
4445,USA,2,MAS,590,1992,1
4446,USA,2,MAS,590,1993,1
4447,USA,2,MAS,590,1994,1
4448,USA,2,MAS,590,1995,1
4449,USA,2,MAS,590,1996,1
4450,USA,2,MAS,590,1997,1
4451,USA,2,MAS,590,1998,1
4452,USA,2,MAS,590,1999,1
4453,USA,2,MAS,590,2000,1
4454,USA,2,MAS,590,2001,1
4455,USA,2,MAS,590,2002,1
4456,USA,2,MAS,590,2003,1
4457,USA,2,MAS,590,2004,1
4458,USA,2,MAS,590,2005,1
4459,USA,2,SEY,591,1976,1
4460,USA,2,SEY,591,1977,1
4461,USA,2,SEY,591,1978,1
4462,USA,2,SEY,591,1979,1
4463,USA,2,SEY,591,1980,1
4464,USA,2,SEY,591,1981,1
4465,USA,2,SEY,591,1982,1
4466,USA,2,SEY,591,1983,1
4467,USA,2,SEY,591,1984,1
