id,stateabb1,ccode1,stateabb2,ccode2,year,defense,eventID_state1,milex_1,milex_2,milper_1,milper_2,irst_1,irst_2,pec_1,pec_2,tpop_1,tpop_2
556,USA,2,AAB,58,1987,1,USA_2_1987,273966000.0,-9.0,2280.0,0.0,80876.0,0.0,2561765.0,11.0,242804.0,64.0
557,USA,2,AAB,58,1988,1,USA_2_1988,281935000.0,-9.0,2250.0,0.0,90631.0,0.0,2669996.0,11.0,245021.0,64.0
558,USA,2,AAB,58,1989,1,USA_2_1989,294880000.0,-9.0,2240.0,0.0,87722.0,0.0,2745073.0,12.0,247342.0,64.0
559,USA,2,AAB,58,1990,1,USA_2_1990,289755000.0,3900.0,2180.0,0.0,89726.0,0.0,2798225.0,12.0,249907.0,64.0
560,USA,2,AAB,58,1991,1,USA_2_1991,262389000.0,-9.0,2110.0,0.0,79738.0,0.0,2827021.0,12.0,252618.0,64.0
561,USA,2,AAB,58,1992,1,USA_2_1992,286892000.0,-9.0,1920.0,0.0,84322.0,0.0,2856725.0,12.0,255391.0,65.0
562,USA,2,AAB,58,1993,1,USA_2_1993,297600000.0,-9.0,1810.0,0.0,88793.0,0.0,2921265.0,12.0,258132.0,66.0
563,USA,2,AAB,58,1994,1,USA_2_1994,293214000.0,3000.0,1710.0,0.0,91244.0,0.0,2962511.0,12.0,260602.0,66.0
564,USA,2,AAB,58,1995,1,USA_2_1995,277834000.0,3000.0,1620.0,0.0,95191.0,0.0,2996708.0,12.0,262755.0,68.0
565,USA,2,AAB,58,1996,1,USA_2_1996,277254000.0,4000.0,1570.0,0.0,95535.0,0.0,3055692.0,13.0,265284.0,69.0
566,USA,2,AAB,58,1997,1,USA_2_1997,276324000.0,3000.0,1530.0,0.0,98485.0,0.0,3114015.0,15.0,267901.0,67.0
567,USA,2,AAB,58,1998,1,USA_2_1998,279702000.0,4000.0,1510.0,0.0,98658.0,0.0,3126886.0,16.0,274028.0,67.0
568,USA,2,AAB,58,1999,1,USA_2_1999,292147000.0,4000.0,1490.0,0.0,97427.0,0.0,3161089.0,17.0,276218.0,67.0
569,USA,2,AAB,58,2000,1,USA_2_2000,303136000.0,4000.0,1366.0,0.0,101803.0,0.0,3283713.0,18.0,278357.0,68.0
570,USA,2,AAB,58,2001,1,USA_2_2001,322365000.0,4000.0,1368.0,0.0,90104.0,0.0,3184088.0,21.0,285112.0,77.0
571,USA,2,AAB,58,2002,1,USA_2_2002,348555000.0,4000.0,1414.0,0.0,91587.0,0.0,3227356.0,24.0,290270.0,80.0
572,USA,2,AAB,58,2003,1,USA_2_2003,404920000.0,4000.0,1427.0,0.0,93677.0,0.0,3243291.0,26.0,292883.0,81.0
573,USA,2,AAB,58,2004,1,USA_2_2004,455908000.0,4000.0,1450.0,0.0,99681.0,0.0,3267987.0,27.0,295487.0,82.0
574,USA,2,AAB,58,2005,1,USA_2_2005,495326000.0,5000.0,1474.0,0.0,94897.0,0.0,3267376.0,30.0,298166.0,83.0
575,USA,2,AAB,58,2006,1,USA_2_2006,521840000.0,5000.0,1546.0,0.0,98557.0,0.0,3245355.0,32.0,300943.0,83.0
576,USA,2,AAB,58,2007,1,USA_2_2007,552568000.0,5000.0,1506.0,0.0,98102.0,0.0,3309846.0,35.0,303787.0,84.0
577,USA,2,AAB,58,2008,1,USA_2_2008,616073000.0,7000.0,1498.0,0.0,91350.0,0.0,3258569.0,36.0,306657.0,85.0
578,USA,2,AAB,58,2009,1,USA_2_2009,662049000.0,8000.0,1540.0,0.0,58196.0,0.0,3108946.0,40.0,309492.0,86.0
579,USA,2,AAB,58,2010,1,USA_2_2010,693600000.0,7000.0,1580.0,0.0,80495.0,0.0,3211935.0,40.0,312247.0,87.0
580,USA,2,AAB,58,2011,1,USA_2_2011,687000000.0,29000.0,1564.0,0.0,86398.0,0.0,3206262.0,40.0,314912.0,88.0
581,USA,2,AAB,58,2012,1,USA_2_2012,655388000.0,28000.0,1569.0,0.0,88695.0,0.0,3159873.0,40.0,317505.0,89.0
582,USA,2,SKN,60,1984,1,USA_2_1984,237052000.0,0.0,2222.0,0.0,83940.0,0.0,2467563.0,31.0,236348.0,45.0
583,USA,2,SKN,60,1985,1,USA_2_1985,245154000.0,90.0,2244.0,0.0,80067.0,0.0,2466405.0,29.0,238466.0,44.0
584,USA,2,SKN,60,1986,1,USA_2_1986,265480000.0,200.0,2269.0,0.0,74032.0,0.0,2468629.0,30.0,240651.0,44.0
585,USA,2,SKN,60,1987,1,USA_2_1987,273966000.0,29.0,2280.0,0.0,80876.0,0.0,2561765.0,28.0,242804.0,43.0
586,USA,2,SKN,60,1988,1,USA_2_1988,281935000.0,-9.0,2250.0,0.0,90631.0,0.0,2669996.0,29.0,245021.0,44.0
587,USA,2,SKN,60,1989,1,USA_2_1989,294880000.0,-9.0,2240.0,0.0,87722.0,0.0,2745073.0,29.0,247342.0,42.0
588,USA,2,SKN,60,1990,1,USA_2_1990,289755000.0,-9.0,2180.0,0.0,89726.0,0.0,2798225.0,30.0,249907.0,42.0
589,USA,2,SKN,60,1991,1,USA_2_1991,262389000.0,-9.0,2110.0,0.0,79738.0,0.0,2827021.0,27.0,252618.0,41.0
590,USA,2,SKN,60,1992,1,USA_2_1992,286892000.0,-9.0,1920.0,0.0,84322.0,0.0,2856725.0,27.0,255391.0,43.0
591,USA,2,SKN,60,1993,1,USA_2_1993,297600000.0,-9.0,1810.0,0.0,88793.0,0.0,2921265.0,30.0,258132.0,44.0
592,USA,2,SKN,60,1994,1,USA_2_1994,293214000.0,-9.0,1710.0,0.0,91244.0,0.0,2962511.0,35.0,260602.0,43.0
593,USA,2,SKN,60,1995,1,USA_2_1995,277834000.0,-9.0,1620.0,0.0,95191.0,0.0,2996708.0,32.0,262755.0,44.0
594,USA,2,SKN,60,1996,1,USA_2_1996,277254000.0,-9.0,1570.0,0.0,95535.0,0.0,3055692.0,27.0,265284.0,42.0
595,USA,2,SKN,60,1997,1,USA_2_1997,276324000.0,-9.0,1530.0,0.0,98485.0,0.0,3114015.0,37.0,267901.0,41.0
596,USA,2,SKN,60,1998,1,USA_2_1998,279702000.0,-9.0,1510.0,0.0,98658.0,0.0,3126886.0,32.0,274028.0,39.0
597,USA,2,SKN,60,1999,1,USA_2_1999,292147000.0,-9.0,1490.0,0.0,97427.0,0.0,3161089.0,29.0,276218.0,39.0
598,USA,2,SKN,60,2000,1,USA_2_2000,303136000.0,-9.0,1366.0,0.0,101803.0,0.0,3283713.0,29.0,278357.0,38.0
599,USA,2,SKN,60,2001,1,USA_2_2001,322365000.0,-9.0,1368.0,0.0,90104.0,0.0,3184088.0,29.0,285112.0,46.0
600,USA,2,SKN,60,2002,1,USA_2_2002,348555000.0,0.0,1414.0,0.0,91587.0,0.0,3227356.0,31.0,290270.0,47.0
601,USA,2,SKN,60,2003,1,USA_2_2003,404920000.0,0.0,1427.0,0.0,93677.0,0.0,3243291.0,35.0,292883.0,48.0
602,USA,2,SKN,60,2004,1,USA_2_2004,455908000.0,0.0,1450.0,0.0,99681.0,0.0,3267987.0,33.0,295487.0,48.0
603,USA,2,SKN,60,2005,1,USA_2_2005,495326000.0,0.0,1474.0,0.0,94897.0,0.0,3267376.0,35.0,298166.0,49.0
604,USA,2,SKN,60,2006,1,USA_2_2006,521840000.0,0.0,1546.0,0.0,98557.0,0.0,3245355.0,20.0,300943.0,50.0
605,USA,2,SKN,60,2007,1,USA_2_2007,552568000.0,0.0,1506.0,0.0,98102.0,0.0,3309846.0,21.0,303787.0,50.0
606,USA,2,SKN,60,2008,1,USA_2_2008,616073000.0,0.0,1498.0,0.0,91350.0,0.0,3258569.0,22.0,306657.0,51.0
607,USA,2,SKN,60,2009,1,USA_2_2009,662049000.0,0.0,1540.0,0.0,58196.0,0.0,3108946.0,23.0,309492.0,52.0
608,USA,2,SKN,60,2010,1,USA_2_2010,693600000.0,0.0,1580.0,0.0,80495.0,0.0,3211935.0,23.0,312247.0,52.0
609,USA,2,SKN,60,2011,1,USA_2_2011,687000000.0,0.0,1564.0,0.0,86398.0,0.0,3206262.0,24.0,314912.0,53.0
610,USA,2,SKN,60,2012,1,USA_2_2012,655388000.0,0.0,1569.0,0.0,88695.0,0.0,3159873.0,25.0,317505.0,54.0
611,USA,2,MEX,70,1936,0,USA_2_1936,932600.0,19300.0,291.0,48.0,48534.0,113.0,825460.0,4910.0,128181.0,18410.0
612,USA,2,MEX,70,1937,0,USA_2_1937,1032900.0,22478.0,312.0,54.0,51380.0,106.0,869666.0,6142.0,128961.0,18736.0
613,USA,2,MEX,70,1938,0,USA_2_1938,1131499.0,23033.0,323.0,49.0,28805.0,142.0,751346.0,8022.0,129969.0,19070.0
614,USA,2,MEX,70,1939,0,USA_2_1939,980000.0,18600.0,334.0,49.0,47898.0,142.0,829091.0,8675.0,131028.0,19413.0
615,USA,2,MEX,70,1940,0,USA_2_1940,1657000.0,18146.0,458.0,-9.0,60765.0,147.0,939812.0,9186.0,132122.0,19654.0
616,USA,2,MEX,70,1941,0,USA_2_1941,6301000.0,22633.0,1801.0,-9.0,75150.0,142.0,1031214.0,8470.0,133402.0,20210.0
617,USA,2,MEX,70,1942,0,USA_2_1942,26001000.0,24691.0,3859.0,52.0,78047.0,174.0,1103469.0,8576.0,134860.0,20660.0
618,USA,2,MEX,70,1943,0,USA_2_1943,72109000.0,30246.0,9045.0,80.0,80592.0,167.0,1169553.0,8635.0,136739.0,21170.0
619,USA,2,MEX,70,1944,0,USA_2_1944,87000000.0,32921.0,11452.0,-9.0,81322.0,175.0,1247643.0,9348.0,138397.0,21670.0
620,USA,2,MEX,70,1945,1,USA_2_1945,90000000.0,34979.0,12123.0,-9.0,72304.0,230.0,1219068.0,9916.0,139928.0,22230.0
621,USA,2,MEX,70,1946,1,USA_2_1946,45133984.0,52037.0,3030.0,61.0,60421.0,258.0,1188144.0,10955.0,141389.0,22780.0
622,USA,2,MEX,70,1947,1,USA_2_1947,14315999.0,57058.0,1583.0,61.0,77015.0,290.0,1315777.0,11868.0,144126.0,23440.0
623,USA,2,MEX,70,1948,1,USA_2_1948,10960998.0,60576.0,1446.0,61.0,80413.0,292.0,1396394.0,12619.0,147208.0,24461.0
624,USA,2,MEX,70,1949,1,USA_2_1949,13503000.0,48110.0,1615.0,64.0,70740.0,373.0,1199344.0,11754.0,149767.0,25132.0
625,USA,2,MEX,70,1950,1,USA_2_1950,14559000.0,40000.0,1460.0,55.0,87848.0,390.0,1241836.0,14959.0,152271.0,27376.0
626,USA,2,MEX,70,1951,1,USA_2_1951,33398000.0,46012.0,3249.0,60.0,95435.0,467.0,1325948.0,16947.0,154878.0,28140.0
627,USA,2,MEX,70,1952,1,USA_2_1952,47852000.0,50289.0,3636.0,56.0,84520.0,537.0,1309824.0,18160.0,157553.0,28954.0
628,USA,2,MEX,70,1953,1,USA_2_1953,49621008.0,55376.0,3555.0,56.0,101250.0,462.0,1347597.0,19542.0,160184.0,29814.0
629,USA,2,MEX,70,1954,1,USA_2_1954,42786000.0,47093.0,3302.0,56.0,80115.0,454.0,1302449.0,20698.0,163026.0,30720.0
630,USA,2,MEX,70,1955,1,USA_2_1955,40518000.0,42674.0,2935.0,48.0,106173.0,510.0,1415958.0,22320.0,165931.0,31669.0
631,USA,2,MEX,70,1956,1,USA_2_1956,41773008.0,50600.0,2806.0,48.0,104522.0,591.0,1492506.0,22803.0,168903.0,32662.0
632,USA,2,MEX,70,1957,1,USA_2_1957,44548000.0,63411.0,2796.0,48.0,102253.0,687.0,1494767.0,24914.0,171984.0,33701.0
633,USA,2,MEX,70,1958,1,USA_2_1958,45503008.0,69015.0,2411.0,49.0,77342.0,988.0,1437859.0,29377.0,174882.0,34784.0
634,USA,2,MEX,70,1959,1,USA_2_1959,46614000.0,70697.0,2328.0,50.0,84773.0,1213.0,1513627.0,33056.0,177830.0,35909.0
635,USA,2,MEX,70,1960,1,USA_2_1960,45380000.0,81745.0,2306.0,50.0,90067.0,1500.0,1421218.0,34456.0,180671.0,36322.0
636,USA,2,MEX,70,1961,1,USA_2_1961,47808000.0,88951.0,2307.0,60.0,88917.0,1725.0,1447002.0,36950.0,183691.0,38273.0
637,USA,2,MEX,70,1962,1,USA_2_1962,52381008.0,100720.0,2807.0,64.0,89202.0,1851.0,1508570.0,37546.0,186538.0,39510.0
638,USA,2,MEX,70,1963,1,USA_2_1963,52295008.0,111129.0,2700.0,65.0,99120.0,1974.0,1589655.0,39140.0,189242.0,40790.0
639,USA,2,MEX,70,1964,1,USA_2_1964,51213008.0,127222.0,2687.0,65.0,115281.0,2284.0,1610682.0,43646.0,191889.0,42118.0
640,USA,2,MEX,70,1965,1,USA_2_1965,51827008.0,132186.0,2660.0,65.0,119260.0,2394.0,1700357.0,45230.0,194303.0,43148.0
641,USA,2,MEX,70,1966,1,USA_2_1966,67572000.0,143235.0,3090.0,75.0,121655.0,2780.0,1784048.0,46652.0,196560.0,44934.0
642,USA,2,MEX,70,1967,1,USA_2_1967,75448000.0,171978.0,3380.0,80.0,115406.0,3059.0,1903194.0,51824.0,198712.0,46418.0
643,USA,2,MEX,70,1968,1,USA_2_1968,80732000.0,182946.0,3550.0,75.0,119262.0,3270.0,2094353.0,52589.0,200706.0,47952.0
644,USA,2,MEX,70,1969,1,USA_2_1969,81446000.0,204003.0,3460.0,75.0,128152.0,3470.0,2198902.0,54560.0,202677.0,49538.0
645,USA,2,MEX,70,1970,1,USA_2_1970,77827008.0,218014.0,3070.0,80.0,119309.0,3846.0,2276904.0,60727.0,205052.0,50596.0
646,USA,2,MEX,70,1971,1,USA_2_1971,74862000.0,224000.0,2720.0,80.0,109265.0,3784.0,2311854.0,62974.0,207661.0,52884.0
647,USA,2,MEX,70,1972,1,USA_2_1972,77639000.0,260800.0,2323.0,80.0,120875.0,4396.0,2396418.0,68605.0,209896.0,54661.0
648,USA,2,MEX,70,1973,1,USA_2_1973,78385000.0,326400.0,2206.0,80.0,136804.0,4652.0,2490304.0,75250.0,211909.0,56481.0
649,USA,2,MEX,70,1974,1,USA_2_1974,85906000.0,430400.0,2146.0,85.0,132196.0,5046.0,2430725.0,82183.0,213854.0,58320.0
650,USA,2,MEX,70,1975,1,USA_2_1975,90948000.0,586200.0,2098.0,95.0,105897.0,5196.0,2393766.0,86247.0,215973.0,59099.0
651,USA,2,MEX,70,1976,1,USA_2_1976,91013000.0,529625.0,2075.0,100.0,116121.0,5243.0,2536257.0,94665.0,218035.0,60822.0
652,USA,2,MEX,70,1977,1,USA_2_1977,100925000.0,533541.0,2060.0,100.0,113701.0,5529.0,2619481.0,103035.0,220239.0,62538.0
653,USA,2,MEX,70,1978,1,USA_2_1978,109247000.0,634413.0,2060.0,120.0,124314.0,6712.0,2612982.0,115308.0,222585.0,64238.0
654,USA,2,MEX,70,1979,1,USA_2_1979,122279000.0,693575.0,2033.0,120.0,123688.0,7023.0,2659868.0,128498.0,225055.0,65917.0
655,USA,2,MEX,70,1980,1,USA_2_1980,143981000.0,824147.0,2050.0,120.0,101456.0,7003.0,2584210.0,145946.0,227726.0,67570.0
656,USA,2,MEX,70,1981,1,USA_2_1981,169888000.0,777120.0,2101.0,125.0,109614.0,7448.0,2502657.0,156552.0,229966.0,69192.0
657,USA,2,MEX,70,1982,1,USA_2_1982,196345000.0,943004.0,2168.0,130.0,67656.0,6926.0,2380353.0,163971.0,232188.0,70784.0
658,USA,2,MEX,70,1983,1,USA_2_1983,217198000.0,607856.0,2201.0,130.0,76762.0,6747.0,2378677.0,156108.0,234307.0,72354.0
659,USA,2,MEX,70,1984,1,USA_2_1984,237052000.0,562331.0,2222.0,129.0,83940.0,7293.0,2467563.0,161880.0,236348.0,73912.0
660,USA,2,MEX,70,1985,1,USA_2_1985,245154000.0,1170000.0,2244.0,140.0,80067.0,7174.0,2466405.0,168985.0,238466.0,75465.0
661,USA,2,MEX,70,1986,1,USA_2_1986,265480000.0,612460.0,2269.0,141.0,74032.0,6960.0,2468629.0,168472.0,240651.0,77015.0
662,USA,2,MEX,70,1987,1,USA_2_1987,273966000.0,937000.0,2280.0,141.0,80876.0,7210.0,2561765.0,174001.0,242804.0,78561.0
663,USA,2,MEX,70,1988,1,USA_2_1988,281935000.0,646450.0,2250.0,154.0,90631.0,7311.0,2669996.0,175576.0,245021.0,80109.0
664,USA,2,MEX,70,1989,1,USA_2_1989,294880000.0,640630.0,2240.0,154.0,87722.0,7329.0,2745073.0,207878.0,247342.0,81663.0
665,USA,2,MEX,70,1990,1,USA_2_1990,289755000.0,678410.0,2180.0,175.0,89726.0,8221.0,2798225.0,181935.0,249907.0,83226.0
666,USA,2,MEX,70,1991,1,USA_2_1991,262389000.0,674536.0,2110.0,175.0,79738.0,7462.0,2827021.0,188009.0,252618.0,84801.0
667,USA,2,MEX,70,1992,1,USA_2_1992,286892000.0,1520000.0,1920.0,175.0,84322.0,7848.0,2856725.0,188941.0,255391.0,86386.0
668,USA,2,MEX,70,1993,1,USA_2_1993,297600000.0,1656000.0,1810.0,175.0,88793.0,8188.0,2921265.0,190232.0,258132.0,87976.0
669,USA,2,MEX,70,1994,1,USA_2_1994,293214000.0,2300000.0,1710.0,175.0,91244.0,10260.0,2962511.0,197428.0,260602.0,89564.0
670,USA,2,MEX,70,1995,1,USA_2_1995,277834000.0,2366000.0,1620.0,175.0,95191.0,12147.0,2996708.0,192707.0,262755.0,90487.0
671,USA,2,MEX,70,1996,1,USA_2_1996,277254000.0,3629000.0,1570.0,175.0,95535.0,13196.0,3055692.0,192885.0,265284.0,92718.0
672,USA,2,MEX,70,1997,1,USA_2_1997,276324000.0,3664000.0,1530.0,250.0,98485.0,14246.0,3114015.0,191875.0,267901.0,94281.0
673,USA,2,MEX,70,1998,1,USA_2_1998,279702000.0,3907000.0,1510.0,255.0,98658.0,14218.0,3126886.0,199373.0,274028.0,95831.0
674,USA,2,MEX,70,1999,1,USA_2_1999,292147000.0,4289000.0,1490.0,255.0,97427.0,15274.0,3161089.0,203781.0,276218.0,97365.0
675,USA,2,MEX,70,2000,1,USA_2_2000,303136000.0,5229000.0,1366.0,193.0,101803.0,15631.0,3283713.0,198144.0,278357.0,98881.0
676,USA,2,MEX,70,2001,1,USA_2_2001,322365000.0,5733000.0,1368.0,193.0,90104.0,13300.0,3184088.0,208444.0,285112.0,99716.0
677,USA,2,MEX,70,2002,1,USA_2_2002,348555000.0,3236000.0,1414.0,193.0,91587.0,14010.0,3227356.0,213295.0,290270.0,106724.0
678,USA,2,MEX,70,2003,1,USA_2_2003,404920000.0,2938000.0,1427.0,193.0,93677.0,15159.0,3243291.0,222396.0,292883.0,108056.0
679,USA,2,MEX,70,2004,1,USA_2_2004,455908000.0,2876000.0,1450.0,193.0,99681.0,16737.0,3267987.0,227375.0,295487.0,109382.0
680,USA,2,MEX,70,2005,1,USA_2_2005,495326000.0,3123000.0,1474.0,193.0,94897.0,16195.0,3267376.0,233218.0,298166.0,110732.0
681,USA,2,MEX,70,2006,1,USA_2_2006,521840000.0,3229000.0,1546.0,193.0,98557.0,16447.0,3245355.0,237472.0,300943.0,112117.0
682,USA,2,MEX,70,2007,1,USA_2_2007,552568000.0,3982000.0,1506.0,238.0,98102.0,17573.0,3309846.0,241161.0,303787.0,113530.0
683,USA,2,MEX,70,2008,1,USA_2_2008,616073000.0,4346000.0,1498.0,249.0,91350.0,17209.0,3258569.0,242895.0,306657.0,114968.0
684,USA,2,MEX,70,2009,1,USA_2_2009,662049000.0,4769000.0,1540.0,255.0,58196.0,14132.0,3108946.0,242689.0,309492.0,116423.0
685,USA,2,MEX,70,2010,1,USA_2_2010,693600000.0,5410000.0,1580.0,268.0,80495.0,16870.0,3211935.0,240043.0,312247.0,117886.0
686,USA,2,MEX,70,2011,1,USA_2_2011,687000000.0,5051000.0,1564.0,280.0,86398.0,18101.0,3206262.0,248781.0,314912.0,119361.0
687,USA,2,MEX,70,2012,1,USA_2_2012,655388000.0,5237000.0,1569.0,280.0,88695.0,18073.0,3159873.0,254990.0,317505.0,120847.0
688,USA,2,BLZ,80,1991,1,USA_2_1991,262389000.0,8000.0,2110.0,1.0,79738.0,0.0,2827021.0,147.0,252618.0,194.0
689,USA,2,BLZ,80,1992,1,USA_2_1992,286892000.0,-9.0,1920.0,1.0,84322.0,0.0,2856725.0,144.0,255391.0,199.0
690,USA,2,BLZ,80,1993,1,USA_2_1993,297600000.0,6900.0,1810.0,1.0,88793.0,0.0,2921265.0,154.0,258132.0,205.0
691,USA,2,BLZ,80,1994,1,USA_2_1994,293214000.0,11000.0,1710.0,1.0,91244.0,0.0,2962511.0,152.0,260602.0,211.0
692,USA,2,BLZ,80,1995,1,USA_2_1995,277834000.0,13000.0,1620.0,1.0,95191.0,0.0,2996708.0,159.0,262755.0,216.0
693,USA,2,BLZ,80,1996,1,USA_2_1996,277254000.0,15000.0,1570.0,1.0,95535.0,0.0,3055692.0,158.0,265284.0,222.0
694,USA,2,BLZ,80,1997,1,USA_2_1997,276324000.0,16000.0,1530.0,1.0,98485.0,0.0,3114015.0,176.0,267901.0,230.0
695,USA,2,BLZ,80,1998,1,USA_2_1998,279702000.0,17000.0,1510.0,1.0,98658.0,0.0,3126886.0,168.0,274028.0,230.0
696,USA,2,BLZ,80,1999,1,USA_2_1999,292147000.0,17000.0,1490.0,1.0,97427.0,0.0,3161089.0,169.0,276218.0,235.0
697,USA,2,BLZ,80,2000,1,USA_2_2000,303136000.0,18000.0,1366.0,1.0,101803.0,0.0,3283713.0,182.0,278357.0,241.0
698,USA,2,BLZ,80,2001,1,USA_2_2001,322365000.0,18000.0,1368.0,1.0,90104.0,0.0,3184088.0,173.0,285112.0,257.0
699,USA,2,BLZ,80,2002,1,USA_2_2002,348555000.0,14000.0,1414.0,1.0,91587.0,0.0,3227356.0,180.0,290270.0,252.0
700,USA,2,BLZ,80,2003,1,USA_2_2003,404920000.0,15000.0,1427.0,1.0,93677.0,0.0,3243291.0,178.0,292883.0,258.0
701,USA,2,BLZ,80,2004,1,USA_2_2004,455908000.0,16000.0,1450.0,1.0,99681.0,0.0,3267987.0,194.0,295487.0,265.0
702,USA,2,BLZ,80,2005,1,USA_2_2005,495326000.0,16000.0,1474.0,1.0,94897.0,0.0,3267376.0,177.0,298166.0,272.0
703,USA,2,BLZ,80,2006,1,USA_2_2006,521840000.0,18000.0,1546.0,1.0,98557.0,0.0,3245355.0,194.0,300943.0,279.0
704,USA,2,BLZ,80,2007,1,USA_2_2007,552568000.0,18000.0,1506.0,1.0,98102.0,0.0,3309846.0,180.0,303787.0,286.0
705,USA,2,BLZ,80,2008,1,USA_2_2008,616073000.0,-9.0,1498.0,1.0,91350.0,0.0,3258569.0,174.0,306657.0,294.0
706,USA,2,BLZ,80,2009,1,USA_2_2009,662049000.0,14000.0,1540.0,1.0,58196.0,0.0,3108946.0,176.0,309492.0,301.0
707,USA,2,BLZ,80,2010,1,USA_2_2010,693600000.0,16000.0,1580.0,1.0,80495.0,0.0,3211935.0,202.0,312247.0,309.0
708,USA,2,BLZ,80,2011,1,USA_2_2011,687000000.0,16000.0,1564.0,1.0,86398.0,0.0,3206262.0,207.0,314912.0,316.0
709,USA,2,BLZ,80,2012,1,USA_2_2012,655388000.0,16000.0,1569.0,1.0,88695.0,0.0,3159873.0,262.0,317505.0,324.0
710,USA,2,GUA,90,1936,0,USA_2_1936,932600.0,2100.0,291.0,6.0,48534.0,0.0,825460.0,0.0,128181.0,2020.0
711,USA,2,GUA,90,1937,0,USA_2_1937,1032900.0,1800.0,312.0,6.0,51380.0,0.0,869666.0,0.0,128961.0,2070.0
712,USA,2,GUA,90,1938,0,USA_2_1938,1131499.0,1900.0,323.0,6.0,28805.0,0.0,751346.0,0.0,129969.0,2110.0
713,USA,2,GUA,90,1939,0,USA_2_1939,980000.0,1880.0,334.0,6.0,47898.0,0.0,829091.0,0.0,131028.0,2150.0
714,USA,2,GUA,90,1940,0,USA_2_1940,1657000.0,-9.0,458.0,-9.0,60765.0,0.0,939812.0,0.0,132122.0,2200.0
715,USA,2,GUA,90,1941,0,USA_2_1941,6301000.0,-9.0,1801.0,-9.0,75150.0,0.0,1031214.0,0.0,133402.0,2250.0
716,USA,2,GUA,90,1942,0,USA_2_1942,26001000.0,1900.0,3859.0,-9.0,78047.0,0.0,1103469.0,0.0,134860.0,2300.0
717,USA,2,GUA,90,1943,0,USA_2_1943,72109000.0,-9.0,9045.0,-9.0,80592.0,0.0,1169553.0,0.0,136739.0,2340.0
718,USA,2,GUA,90,1944,0,USA_2_1944,87000000.0,1900.0,11452.0,21.0,81322.0,0.0,1247643.0,0.0,138397.0,2390.0
719,USA,2,GUA,90,1945,1,USA_2_1945,90000000.0,-9.0,12123.0,-9.0,72304.0,0.0,1219068.0,4.0,139928.0,2440.0
720,USA,2,GUA,90,1946,1,USA_2_1946,45133984.0,3366.0,3030.0,20.0,60421.0,0.0,1188144.0,5.0,141389.0,2500.0
721,USA,2,GUA,90,1947,1,USA_2_1947,14315999.0,3474.0,1583.0,22.0,77015.0,0.0,1315777.0,5.0,144126.0,2570.0
722,USA,2,GUA,90,1948,1,USA_2_1948,10960998.0,3871.0,1446.0,22.0,80413.0,0.0,1396394.0,7.0,147208.0,2641.0
723,USA,2,GUA,90,1949,1,USA_2_1949,13503000.0,5161.0,1615.0,22.0,70740.0,0.0,1199344.0,8.0,149767.0,2724.0
724,USA,2,GUA,90,1950,1,USA_2_1950,14559000.0,5062.0,1460.0,22.0,87848.0,0.0,1241836.0,10.0,152271.0,2969.0
725,USA,2,GUA,90,1951,1,USA_2_1951,33398000.0,5558.0,3249.0,22.0,95435.0,0.0,1325948.0,12.0,154878.0,2892.0
726,USA,2,GUA,90,1952,1,USA_2_1952,47852000.0,5955.0,3636.0,7.0,84520.0,0.0,1309824.0,13.0,157553.0,2981.0
727,USA,2,GUA,90,1953,1,USA_2_1953,49621008.0,5955.0,3555.0,7.0,101250.0,0.0,1347597.0,14.0,160184.0,3058.0
728,USA,2,GUA,90,1954,1,USA_2_1954,42786000.0,6650.0,3302.0,7.0,80115.0,0.0,1302449.0,15.0,163026.0,3159.0
729,USA,2,GUA,90,1955,1,USA_2_1955,40518000.0,7940.0,2935.0,7.0,106173.0,0.0,1415958.0,17.0,165931.0,3258.0
730,USA,2,GUA,90,1956,1,USA_2_1956,41773008.0,8800.0,2806.0,8.0,104522.0,0.0,1492506.0,21.0,168903.0,3347.0
731,USA,2,GUA,90,1957,1,USA_2_1957,44548000.0,9300.0,2796.0,8.0,102253.0,0.0,1494767.0,24.0,171984.0,3451.0
732,USA,2,GUA,90,1958,1,USA_2_1958,45503008.0,9800.0,2411.0,8.0,77342.0,0.0,1437859.0,27.0,174882.0,3546.0
733,USA,2,GUA,90,1959,1,USA_2_1959,46614000.0,9800.0,2328.0,8.0,84773.0,0.0,1513627.0,30.0,177830.0,3652.0
734,USA,2,GUA,90,1960,1,USA_2_1960,45380000.0,9400.0,2306.0,8.0,90067.0,0.0,1421218.0,35.0,180671.0,3964.0
735,USA,2,GUA,90,1961,1,USA_2_1961,47808000.0,9200.0,2307.0,7.0,88917.0,0.0,1447002.0,36.0,183691.0,4079.0
736,USA,2,GUA,90,1962,1,USA_2_1962,52381008.0,9300.0,2807.0,8.0,89202.0,0.0,1508570.0,40.0,186538.0,4197.0
737,USA,2,GUA,90,1963,1,USA_2_1963,52295008.0,10200.0,2700.0,9.0,99120.0,0.0,1589655.0,45.0,189242.0,4318.0
738,USA,2,GUA,90,1964,1,USA_2_1964,51213008.0,12700.0,2687.0,9.0,115281.0,0.0,1610682.0,53.0,191889.0,4442.0
739,USA,2,GUA,90,1965,1,USA_2_1965,51827008.0,14300.0,2660.0,10.0,119260.0,0.0,1700357.0,55.0,194303.0,4568.0
