id,stateabb,ccode,year,major
1077,MEX,70,1838,0
1078,MEX,70,1839,0
1079,MEX,70,1840,0
1080,MEX,70,1841,0
1081,MEX,70,1842,0
1082,MEX,70,1843,0
1083,MEX,70,1844,0
1084,MEX,70,1845,0
1085,MEX,70,1846,0
1086,MEX,70,1847,0
1087,MEX,70,1848,0
1088,MEX,70,1849,0
1089,MEX,70,1850,0
1090,MEX,70,1851,0
1091,MEX,70,1852,0
1092,MEX,70,1853,0
1093,MEX,70,1854,0
1094,MEX,70,1855,0
1095,MEX,70,1856,0
1096,MEX,70,1857,0
1097,MEX,70,1858,0
1098,MEX,70,1859,0
1099,MEX,70,1860,0
1100,MEX,70,1861,0
1101,MEX,70,1862,0
1102,MEX,70,1863,0
1103,MEX,70,1864,0
1104,MEX,70,1865,0
1105,MEX,70,1866,0
1106,MEX,70,1867,0
1107,MEX,70,1868,0
1108,MEX,70,1869,0
1109,MEX,70,1870,0
1110,MEX,70,1871,0
1111,MEX,70,1872,0
1112,MEX,70,1873,0
1113,MEX,70,1874,0
1114,MEX,70,1875,0
1115,MEX,70,1876,0
1116,MEX,70,1877,0
1117,MEX,70,1878,0
1118,MEX,70,1879,0
1119,MEX,70,1880,0
1120,MEX,70,1881,0
1121,MEX,70,1882,0
1122,MEX,70,1883,0
1123,MEX,70,1884,0
1124,MEX,70,1885,0
1125,MEX,70,1886,0
1126,MEX,70,1887,0
1127,MEX,70,1888,0
1128,MEX,70,1889,0
1129,MEX,70,1890,0
1130,MEX,70,1891,0
1131,MEX,70,1892,0
1132,MEX,70,1893,0
1133,MEX,70,1894,0
1134,MEX,70,1895,0
1135,MEX,70,1896,0
1136,MEX,70,1897,0
1137,MEX,70,1898,0
1138,MEX,70,1899,0
1139,MEX,70,1900,0
1140,MEX,70,1901,0
1141,MEX,70,1902,0
1142,MEX,70,1903,0
1143,MEX,70,1904,0
1144,MEX,70,1905,0
1145,MEX,70,1906,0
1146,MEX,70,1907,0
1147,MEX,70,1908,0
1148,MEX,70,1909,0
1149,MEX,70,1910,0
1150,MEX,70,1911,0
1151,MEX,70,1912,0
1152,MEX,70,1913,0
1153,MEX,70,1914,0
1154,MEX,70,1915,0
1155,MEX,70,1916,0
1156,MEX,70,1917,0
1157,MEX,70,1918,0
1158,MEX,70,1919,0
1159,MEX,70,1920,0
1160,MEX,70,1921,0
1161,MEX,70,1922,0
1162,MEX,70,1923,0
1163,MEX,70,1924,0
1164,MEX,70,1925,0
1165,MEX,70,1926,0
1166,MEX,70,1927,0
1167,MEX,70,1928,0
1168,MEX,70,1929,0
1169,MEX,70,1930,0
1170,MEX,70,1931,0
1171,MEX,70,1932,0
1172,MEX,70,1933,0
1173,MEX,70,1934,0
1174,MEX,70,1935,0
1175,MEX,70,1936,0
1176,MEX,70,1937,0
1177,MEX,70,1938,0
1178,MEX,70,1939,0
1179,MEX,70,1940,0
1180,MEX,70,1941,0
1181,MEX,70,1942,0
1182,MEX,70,1943,0
1183,MEX,70,1944,0
1184,MEX,70,1945,0
1185,MEX,70,1946,0
1186,MEX,70,1947,0
1187,MEX,70,1948,0
1188,MEX,70,1949,0
1189,MEX,70,1950,0
1190,MEX,70,1951,0
1191,MEX,70,1952,0
1192,MEX,70,1953,0
1193,MEX,70,1954,0
1194,MEX,70,1955,0
1195,MEX,70,1956,0
1196,MEX,70,1957,0
1197,MEX,70,1958,0
1198,MEX,70,1959,0
1199,MEX,70,1960,0
1200,MEX,70,1961,0
1201,MEX,70,1962,0
1202,MEX,70,1963,0
1203,MEX,70,1964,0
1204,MEX,70,1965,0
1205,MEX,70,1966,0
1206,MEX,70,1967,0
1207,MEX,70,1968,0
1208,MEX,70,1969,0
1209,MEX,70,1970,0
1210,MEX,70,1971,0
1211,MEX,70,1972,0
1212,MEX,70,1973,0
1213,MEX,70,1974,0
1214,MEX,70,1975,0
1215,MEX,70,1976,0
1216,MEX,70,1977,0
1217,MEX,70,1978,0
1218,MEX,70,1979,0
1219,MEX,70,1980,0
1220,MEX,70,1981,0
1221,MEX,70,1982,0
1222,MEX,70,1983,0
1223,MEX,70,1984,0
1224,MEX,70,1985,0
1225,MEX,70,1986,0
1226,MEX,70,1987,0
1227,MEX,70,1988,0
1228,MEX,70,1989,0
1229,MEX,70,1990,0
1230,MEX,70,1991,0
1231,MEX,70,1992,0
1232,MEX,70,1993,0
1233,MEX,70,1994,0
1234,MEX,70,1995,0
1235,MEX,70,1996,0
1236,MEX,70,1997,0
1237,MEX,70,1998,0
1238,MEX,70,1999,0
1239,MEX,70,2000,0
1240,MEX,70,2001,0
1241,MEX,70,2002,0
1242,MEX,70,2003,0
1243,MEX,70,2004,0
1244,MEX,70,2005,0
1245,MEX,70,2006,0
1246,MEX,70,2007,0
1247,MEX,70,2008,0
1248,MEX,70,2009,0
1249,MEX,70,2010,0
1250,MEX,70,2011,0
1251,MEX,70,2012,0
1252,MEX,70,2013,0
1253,MEX,70,2014,0
1254,BLZ,80,1981,0
1255,BLZ,80,1982,0
1256,BLZ,80,1983,0
1257,BLZ,80,1984,0
1258,BLZ,80,1985,0
1259,BLZ,80,1986,0
1260,BLZ,80,1987,0
1261,BLZ,80,1988,0
1262,BLZ,80,1989,0
1263,BLZ,80,1990,0
1264,BLZ,80,1991,0
1265,BLZ,80,1992,0
1266,BLZ,80,1993,0
1267,BLZ,80,1994,0
1268,BLZ,80,1995,0
1269,BLZ,80,1996,0
1270,BLZ,80,1997,0
1271,BLZ,80,1998,0
1272,BLZ,80,1999,0
1273,BLZ,80,2000,0
1274,BLZ,80,2001,0
1275,BLZ,80,2002,0
1276,BLZ,80,2003,0
1277,BLZ,80,2004,0
1278,BLZ,80,2005,0
1279,BLZ,80,2006,0
1280,BLZ,80,2007,0
1281,BLZ,80,2008,0
1282,BLZ,80,2009,0
1283,BLZ,80,2010,0
1284,BLZ,80,2011,0
1285,BLZ,80,2012,0
1286,BLZ,80,2013,0
1287,BLZ,80,2014,0
1288,GUA,90,1868,0
1289,GUA,90,1869,0
1290,GUA,90,1870,0
1291,GUA,90,1871,0
1292,GUA,90,1872,0
1293,GUA,90,1873,0
1294,GUA,90,1874,0
1295,GUA,90,1875,0
1296,GUA,90,1876,0
1297,GUA,90,1877,0
1298,GUA,90,1878,0
1299,GUA,90,1879,0
1300,GUA,90,1880,0
1301,GUA,90,1881,0
1302,GUA,90,1882,0
1303,GUA,90,1883,0
1304,GUA,90,1884,0
1305,GUA,90,1885,0
1306,GUA,90,1886,0
1307,GUA,90,1887,0
1308,GUA,90,1888,0
1309,GUA,90,1889,0
1310,GUA,90,1890,0
1311,GUA,90,1891,0
1312,GUA,90,1892,0
1313,GUA,90,1893,0
1314,GUA,90,1894,0
1315,GUA,90,1895,0
1316,GUA,90,1896,0
1317,GUA,90,1897,0
1318,GUA,90,1898,0
1319,GUA,90,1899,0
1320,GUA,90,1900,0
1321,GUA,90,1901,0
1322,GUA,90,1902,0
1323,GUA,90,1903,0
1324,GUA,90,1904,0
1325,GUA,90,1905,0
1326,GUA,90,1906,0
1327,GUA,90,1907,0
1328,GUA,90,1908,0
1329,GUA,90,1909,0
1330,GUA,90,1910,0
1331,GUA,90,1911,0
1332,GUA,90,1912,0
1333,GUA,90,1913,0
1334,GUA,90,1914,0
1335,GUA,90,1915,0
1336,GUA,90,1916,0
1337,GUA,90,1917,0
1338,GUA,90,1918,0
1339,GUA,90,1919,0
1340,GUA,90,1920,0
1341,GUA,90,1921,0
1342,GUA,90,1922,0
1343,GUA,90,1923,0
1344,GUA,90,1924,0
1345,GUA,90,1925,0
1346,GUA,90,1926,0
1347,GUA,90,1927,0
1348,GUA,90,1928,0
1349,GUA,90,1929,0
1350,GUA,90,1930,0
1351,GUA,90,1931,0
1352,GUA,90,1932,0
1353,GUA,90,1933,0
1354,GUA,90,1934,0
1355,GUA,90,1935,0
1356,GUA,90,1936,0
1357,GUA,90,1937,0
1358,GUA,90,1938,0
1359,GUA,90,1939,0
1360,GUA,90,1940,0
1361,GUA,90,1941,0
1362,GUA,90,1942,0
1363,GUA,90,1943,0
1364,GUA,90,1944,0
1365,GUA,90,1945,0
1366,GUA,90,1946,0
1367,GUA,90,1947,0
1368,GUA,90,1948,0
1369,GUA,90,1949,0
1370,GUA,90,1950,0
1371,GUA,90,1951,0
1372,GUA,90,1952,0
1373,GUA,90,1953,0
1374,GUA,90,1954,0
1375,GUA,90,1955,0
1376,GUA,90,1956,0
1377,GUA,90,1957,0
1378,GUA,90,1958,0
1379,GUA,90,1959,0
1380,GUA,90,1960,0
1381,GUA,90,1961,0
1382,GUA,90,1962,0
1383,GUA,90,1963,0
1384,GUA,90,1964,0
1385,GUA,90,1965,0
1386,GUA,90,1966,0
1387,GUA,90,1967,0
1388,GUA,90,1968,0
1389,GUA,90,1969,0
1390,GUA,90,1970,0
1391,GUA,90,1971,0
1392,GUA,90,1972,0
1393,GUA,90,1973,0
1394,GUA,90,1974,0
1395,GUA,90,1975,0
1396,GUA,90,1976,0
1397,GUA,90,1977,0
1398,GUA,90,1978,0
1399,GUA,90,1979,0
1400,GUA,90,1980,0
1401,GUA,90,1981,0
1402,GUA,90,1982,0
1403,GUA,90,1983,0
1404,GUA,90,1984,0
1405,GUA,90,1985,0
1406,GUA,90,1986,0
1407,GUA,90,1987,0
1408,GUA,90,1988,0
1409,GUA,90,1989,0
1410,GUA,90,1990,0
1411,GUA,90,1991,0
1412,GUA,90,1992,0
1413,GUA,90,1993,0
1414,GUA,90,1994,0
1415,GUA,90,1995,0
1416,GUA,90,1996,0
1417,GUA,90,1997,0
1418,GUA,90,1998,0
1419,GUA,90,1999,0
1420,GUA,90,2000,0
1421,GUA,90,2001,0
1422,GUA,90,2002,0
1423,GUA,90,2003,0
1424,GUA,90,2004,0
1425,GUA,90,2005,0
1426,GUA,90,2006,0
1427,GUA,90,2007,0
1428,GUA,90,2008,0
1429,GUA,90,2009,0
1430,GUA,90,2010,0
1431,GUA,90,2011,0
1432,GUA,90,2012,0
1433,GUA,90,2013,0
1434,GUA,90,2014,0
1435,HON,91,1899,0
1436,HON,91,1900,0
1437,HON,91,1901,0
1438,HON,91,1902,0
1439,HON,91,1903,0
1440,HON,91,1904,0
1441,HON,91,1905,0
1442,HON,91,1906,0
1443,HON,91,1907,0
1444,HON,91,1908,0
1445,HON,91,1909,0
1446,HON,91,1910,0
1447,HON,91,1911,0
1448,HON,91,1912,0
1449,HON,91,1913,0
1450,HON,91,1914,0
1451,HON,91,1915,0
1452,HON,91,1916,0
1453,HON,91,1917,0
1454,HON,91,1918,0
1455,HON,91,1919,0
1456,HON,91,1920,0
1457,HON,91,1921,0
1458,HON,91,1922,0
1459,HON,91,1923,0
1460,HON,91,1924,0
1461,HON,91,1925,0
1462,HON,91,1926,0
1463,HON,91,1927,0
1464,HON,91,1928,0
1465,HON,91,1929,0
1466,HON,91,1930,0
1467,HON,91,1931,0
1468,HON,91,1932,0
1469,HON,91,1933,0
1470,HON,91,1934,0
1471,HON,91,1935,0
1472,HON,91,1936,0
1473,HON,91,1937,0
1474,HON,91,1938,0
1475,HON,91,1939,0
1476,HON,91,1940,0
1477,HON,91,1941,0
1478,HON,91,1942,0
1479,HON,91,1943,0
1480,HON,91,1944,0
1481,HON,91,1945,0
1482,HON,91,1946,0
1483,HON,91,1947,0
1484,HON,91,1948,0
1485,HON,91,1949,0
1486,HON,91,1950,0
1487,HON,91,1951,0
1488,HON,91,1952,0
1489,HON,91,1953,0
1490,HON,91,1954,0
1491,HON,91,1955,0
1492,HON,91,1956,0
1493,HON,91,1957,0
1494,HON,91,1958,0
1495,HON,91,1959,0
1496,HON,91,1960,0
1497,HON,91,1961,0
1498,HON,91,1962,0
1499,HON,91,1963,0
1500,HON,91,1964,0
1501,HON,91,1965,0
1502,HON,91,1966,0
1503,HON,91,1967,0
1504,HON,91,1968,0
1505,HON,91,1969,0
1506,HON,91,1970,0
1507,HON,91,1971,0
1508,HON,91,1972,0
1509,HON,91,1973,0
1510,HON,91,1974,0
1511,HON,91,1975,0
1512,HON,91,1976,0
1513,HON,91,1977,0
1514,HON,91,1978,0
1515,HON,91,1979,0
1516,HON,91,1980,0
1517,HON,91,1981,0
1518,HON,91,1982,0
1519,HON,91,1983,0
1520,HON,91,1984,0
1521,HON,91,1985,0
1522,HON,91,1986,0
1523,HON,91,1987,0
1524,HON,91,1988,0
1525,HON,91,1989,0
1526,HON,91,1990,0
1527,HON,91,1991,0
1528,HON,91,1992,0
1529,HON,91,1993,0
1530,HON,91,1994,0
1531,HON,91,1995,0
1532,HON,91,1996,0
1533,HON,91,1997,0
1534,HON,91,1998,0
1535,HON,91,1999,0
1536,HON,91,2000,0
1537,HON,91,2001,0
1538,HON,91,2002,0
1539,HON,91,2003,0
1540,HON,91,2004,0
1541,HON,91,2005,0
1542,HON,91,2006,0
1543,HON,91,2007,0
1544,HON,91,2008,0
1545,HON,91,2009,0
1546,HON,91,2010,0
1547,HON,91,2011,0
1548,HON,91,2012,0
1549,HON,91,2013,0
1550,HON,91,2014,0
1551,SAL,92,1875,0
1552,SAL,92,1876,0
1553,SAL,92,1877,0
1554,SAL,92,1878,0
1555,SAL,92,1879,0
1556,SAL,92,1880,0
1557,SAL,92,1881,0
1558,SAL,92,1882,0
1559,SAL,92,1883,0
1560,SAL,92,1884,0
1561,SAL,92,1885,0
1562,SAL,92,1886,0
1563,SAL,92,1887,0
1564,SAL,92,1888,0
1565,SAL,92,1889,0
1566,SAL,92,1890,0
1567,SAL,92,1891,0
1568,SAL,92,1892,0
1569,SAL,92,1893,0
1570,SAL,92,1894,0
1571,SAL,92,1895,0
1572,SAL,92,1896,0
1573,SAL,92,1897,0
1574,SAL,92,1898,0
1575,SAL,92,1899,0
1576,SAL,92,1900,0
1577,SAL,92,1901,0
1578,SAL,92,1902,0
1579,SAL,92,1903,0
1580,SAL,92,1904,0
1581,SAL,92,1905,0
1582,SAL,92,1906,0
1583,SAL,92,1907,0
1584,SAL,92,1908,0
1585,SAL,92,1909,0
1586,SAL,92,1910,0
1587,SAL,92,1911,0
1588,SAL,92,1912,0
1589,SAL,92,1913,0
1590,SAL,92,1914,0
1591,SAL,92,1915,0
1592,SAL,92,1916,0
1593,SAL,92,1917,0
1594,SAL,92,1918,0
1595,SAL,92,1919,0
1596,SAL,92,1920,0
1597,SAL,92,1921,0
1598,SAL,92,1922,0
1599,SAL,92,1923,0
1600,SAL,92,1924,0
1601,SAL,92,1925,0
1602,SAL,92,1926,0
1603,SAL,92,1927,0
1604,SAL,92,1928,0
1605,SAL,92,1929,0
1606,SAL,92,1930,0
1607,SAL,92,1931,0
1608,SAL,92,1932,0
1609,SAL,92,1933,0
1610,SAL,92,1934,0
1611,SAL,92,1935,0
1612,SAL,92,1936,0
1613,SAL,92,1937,0
1614,SAL,92,1938,0
1615,SAL,92,1939,0
1616,SAL,92,1940,0
1617,SAL,92,1941,0
1618,SAL,92,1942,0
1619,SAL,92,1943,0
1620,SAL,92,1944,0
1621,SAL,92,1945,0
1622,SAL,92,1946,0
1623,SAL,92,1947,0
1624,SAL,92,1948,0
1625,SAL,92,1949,0
1626,SAL,92,1950,0
1627,SAL,92,1951,0
1628,SAL,92,1952,0
1629,SAL,92,1953,0
1630,SAL,92,1954,0
1631,SAL,92,1955,0
1632,SAL,92,1956,0
1633,SAL,92,1957,0
1634,SAL,92,1958,0
1635,SAL,92,1959,0
1636,SAL,92,1960,0
1637,SAL,92,1961,0
1638,SAL,92,1962,0
1639,SAL,92,1963,0
1640,SAL,92,1964,0
1641,SAL,92,1965,0
1642,SAL,92,1966,0
1643,SAL,92,1967,0
1644,SAL,92,1968,0
1645,SAL,92,1969,0
1646,SAL,92,1970,0
1647,SAL,92,1971,0
1648,SAL,92,1972,0
1649,SAL,92,1973,0
1650,SAL,92,1974,0
1651,SAL,92,1975,0
1652,SAL,92,1976,0
1653,SAL,92,1977,0
1654,SAL,92,1978,0
1655,SAL,92,1979,0
1656,SAL,92,1980,0
1657,SAL,92,1981,0
1658,SAL,92,1982,0
1659,SAL,92,1983,0
1660,SAL,92,1984,0
1661,SAL,92,1985,0
1662,SAL,92,1986,0
1663,SAL,92,1987,0
1664,SAL,92,1988,0
1665,SAL,92,1989,0
1666,SAL,92,1990,0
1667,SAL,92,1991,0
1668,SAL,92,1992,0
1669,SAL,92,1993,0
1670,SAL,92,1994,0
1671,SAL,92,1995,0
1672,SAL,92,1996,0
1673,SAL,92,1997,0
1674,SAL,92,1998,0
1675,SAL,92,1999,0
1676,SAL,92,2000,0
1677,SAL,92,2001,0
1678,SAL,92,2002,0
1679,SAL,92,2003,0
1680,SAL,92,2004,0
1681,SAL,92,2005,0
1682,SAL,92,2006,0
1683,SAL,92,2007,0
1684,SAL,92,2008,0
1685,SAL,92,2009,0
1686,SAL,92,2010,0
1687,SAL,92,2011,0
1688,SAL,92,2012,0
1689,SAL,92,2013,0
1690,SAL,92,2014,0
1691,NIC,93,1900,0
1692,NIC,93,1901,0
1693,NIC,93,1902,0
1694,NIC,93,1903,0
1695,NIC,93,1904,0
1696,NIC,93,1905,0
1697,NIC,93,1906,0
1698,NIC,93,1907,0
1699,NIC,93,1908,0
1700,NIC,93,1909,0
1701,NIC,93,1910,0
1702,NIC,93,1911,0
1703,NIC,93,1912,0
1704,NIC,93,1913,0
1705,NIC,93,1914,0
1706,NIC,93,1915,0
1707,NIC,93,1916,0
1708,NIC,93,1917,0
1709,NIC,93,1918,0
1710,NIC,93,1919,0
1711,NIC,93,1920,0
1712,NIC,93,1921,0
1713,NIC,93,1922,0
1714,NIC,93,1923,0
1715,NIC,93,1924,0
1716,NIC,93,1925,0
1717,NIC,93,1926,0
1718,NIC,93,1927,0
1719,NIC,93,1928,0
1720,NIC,93,1929,0
1721,NIC,93,1930,0
1722,NIC,93,1931,0
1723,NIC,93,1932,0
1724,NIC,93,1933,0
1725,NIC,93,1934,0
1726,NIC,93,1935,0
1727,NIC,93,1936,0
1728,NIC,93,1937,0
1729,NIC,93,1938,0
1730,NIC,93,1939,0
1731,NIC,93,1940,0
1732,NIC,93,1941,0
1733,NIC,93,1942,0
1734,NIC,93,1943,0
1735,NIC,93,1944,0
1736,NIC,93,1945,0
1737,NIC,93,1946,0
1738,NIC,93,1947,0
1739,NIC,93,1948,0
1740,NIC,93,1949,0
1741,NIC,93,1950,0
1742,NIC,93,1951,0
1743,NIC,93,1952,0
1744,NIC,93,1953,0
1745,NIC,93,1954,0
1746,NIC,93,1955,0
1747,NIC,93,1956,0
1748,NIC,93,1957,0
1749,NIC,93,1958,0
1750,NIC,93,1959,0
1751,NIC,93,1960,0
1752,NIC,93,1961,0
1753,NIC,93,1962,0
1754,NIC,93,1963,0
1755,NIC,93,1964,0
1756,NIC,93,1965,0
1757,NIC,93,1966,0
1758,NIC,93,1967,0
1759,NIC,93,1968,0
1760,NIC,93,1969,0
1761,NIC,93,1970,0
1762,NIC,93,1971,0
1763,NIC,93,1972,0
1764,NIC,93,1973,0
1765,NIC,93,1974,0
1766,NIC,93,1975,0
1767,NIC,93,1976,0
1768,NIC,93,1977,0
1769,NIC,93,1978,0
1770,NIC,93,1979,0
1771,NIC,93,1980,0
1772,NIC,93,1981,0
1773,NIC,93,1982,0
1774,NIC,93,1983,0
1775,NIC,93,1984,0
1776,NIC,93,1985,0
1777,NIC,93,1986,0
1778,NIC,93,1987,0
1779,NIC,93,1988,0
1780,NIC,93,1989,0
1781,NIC,93,1990,0
1782,NIC,93,1991,0
1783,NIC,93,1992,0
1784,NIC,93,1993,0
1785,NIC,93,1994,0
1786,NIC,93,1995,0
1787,NIC,93,1996,0
1788,NIC,93,1997,0
1789,NIC,93,1998,0
1790,NIC,93,1999,0
1791,NIC,93,2000,0
1792,NIC,93,2001,0
1793,NIC,93,2002,0
1794,NIC,93,2003,0
1795,NIC,93,2004,0
1796,NIC,93,2005,0
1797,NIC,93,2006,0
1798,NIC,93,2007,0
1799,NIC,93,2008,0
1800,NIC,93,2009,0
1801,NIC,93,2010,0
1802,NIC,93,2011,0
1803,NIC,93,2012,0
1804,NIC,93,2013,0
1805,NIC,93,2014,0
1806,COS,94,1920,0
1807,COS,94,1921,0
1808,COS,94,1922,0
1809,COS,94,1923,0
1810,COS,94,1924,0
1811,COS,94,1925,0
1812,COS,94,1926,0
1813,COS,94,1927,0
1814,COS,94,1928,0
1815,COS,94,1929,0
1816,COS,94,1930,0
1817,COS,94,1931,0
1818,COS,94,1932,0
1819,COS,94,1933,0
1820,COS,94,1934,0
1821,COS,94,1935,0
1822,COS,94,1936,0
1823,COS,94,1937,0
1824,COS,94,1938,0
1825,COS,94,1939,0
1826,COS,94,1940,0
1827,COS,94,1941,0
1828,COS,94,1942,0
1829,COS,94,1943,0
1830,COS,94,1944,0
1831,COS,94,1945,0
1832,COS,94,1946,0
1833,COS,94,1947,0
1834,COS,94,1948,0
1835,COS,94,1949,0
1836,COS,94,1950,0
1837,COS,94,1951,0
1838,COS,94,1952,0
1839,COS,94,1953,0
1840,COS,94,1954,0
1841,COS,94,1955,0
1842,COS,94,1956,0
1843,COS,94,1957,0
1844,COS,94,1958,0
1845,COS,94,1959,0
1846,COS,94,1960,0
1847,COS,94,1961,0
1848,COS,94,1962,0
1849,COS,94,1963,0
1850,COS,94,1964,0
1851,COS,94,1965,0
1852,COS,94,1966,0
1853,COS,94,1967,0
1854,COS,94,1968,0
1855,COS,94,1969,0
1856,COS,94,1970,0
1857,COS,94,1971,0
1858,COS,94,1972,0
1859,COS,94,1973,0
1860,COS,94,1974,0
1861,COS,94,1975,0
1862,COS,94,1976,0
1863,COS,94,1977,0
1864,COS,94,1978,0
1865,COS,94,1979,0
1866,COS,94,1980,0
1867,COS,94,1981,0
1868,COS,94,1982,0
1869,COS,94,1983,0
1870,COS,94,1984,0
1871,COS,94,1985,0
1872,COS,94,1986,0
1873,COS,94,1987,0
1874,COS,94,1988,0
1875,COS,94,1989,0
1876,COS,94,1990,0
1877,COS,94,1991,0
1878,COS,94,1992,0
1879,COS,94,1993,0
1880,COS,94,1994,0
1881,COS,94,1995,0
1882,COS,94,1996,0
1883,COS,94,1997,0
1884,COS,94,1998,0
1885,COS,94,1999,0
1886,COS,94,2000,0
1887,COS,94,2001,0
1888,COS,94,2002,0
1889,COS,94,2003,0
1890,COS,94,2004,0
1891,COS,94,2005,0
1892,COS,94,2006,0
1893,COS,94,2007,0
1894,COS,94,2008,0
1895,COS,94,2009,0
1896,COS,94,2010,0
1897,COS,94,2011,0
1898,COS,94,2012,0
1899,COS,94,2013,0
1900,COS,94,2014,0
1901,PAN,95,1903,0
1902,PAN,95,1904,0
1903,PAN,95,1905,0
1904,PAN,95,1906,0
1905,PAN,95,1907,0
1906,PAN,95,1908,0
1907,PAN,95,1909,0
1908,PAN,95,1910,0
1909,PAN,95,1911,0
1910,PAN,95,1912,0
1911,PAN,95,1913,0
1912,PAN,95,1914,0
1913,PAN,95,1915,0
1914,PAN,95,1916,0
1915,PAN,95,1917,0
1916,PAN,95,1918,0
1917,PAN,95,1919,0
1918,PAN,95,1920,0
1919,PAN,95,1921,0
1920,PAN,95,1922,0
1921,PAN,95,1923,0
1922,PAN,95,1924,0
1923,PAN,95,1925,0
1924,PAN,95,1926,0
1925,PAN,95,1927,0
1926,PAN,95,1928,0
1927,PAN,95,1929,0
1928,PAN,95,1930,0
1929,PAN,95,1931,0
1930,PAN,95,1932,0
1931,PAN,95,1933,0
1932,PAN,95,1934,0
1933,PAN,95,1935,0
1934,PAN,95,1936,0
1935,PAN,95,1937,0
1936,PAN,95,1938,0
1937,PAN,95,1939,0
1938,PAN,95,1940,0
1939,PAN,95,1941,0
1940,PAN,95,1942,0
1941,PAN,95,1943,0
1942,PAN,95,1944,0
1943,PAN,95,1945,0
1944,PAN,95,1946,0
1945,PAN,95,1947,0
1946,PAN,95,1948,0
1947,PAN,95,1949,0
1948,PAN,95,1950,0
1949,PAN,95,1951,0
1950,PAN,95,1952,0
1951,PAN,95,1953,0
1952,PAN,95,1954,0
1953,PAN,95,1955,0
1954,PAN,95,1956,0
1955,PAN,95,1957,0
1956,PAN,95,1958,0
1957,PAN,95,1959,0
1958,PAN,95,1960,0
1959,PAN,95,1961,0
1960,PAN,95,1962,0
1961,PAN,95,1963,0
1962,PAN,95,1964,0
1963,PAN,95,1965,0
1964,PAN,95,1966,0
1965,PAN,95,1967,0
1966,PAN,95,1968,0
1967,PAN,95,1969,0
1968,PAN,95,1970,0
1969,PAN,95,1971,0
1970,PAN,95,1972,0
1971,PAN,95,1973,0
1972,PAN,95,1974,0
1973,PAN,95,1975,0
1974,PAN,95,1976,0
1975,PAN,95,1977,0
1976,PAN,95,1978,0
1977,PAN,95,1979,0
1978,PAN,95,1980,0
1979,PAN,95,1981,0
1980,PAN,95,1982,0
1981,PAN,95,1983,0
1982,PAN,95,1984,0
1983,PAN,95,1985,0
1984,PAN,95,1986,0
1985,PAN,95,1987,0
1986,PAN,95,1988,0
1987,PAN,95,1989,0
1988,PAN,95,1990,0
1989,PAN,95,1991,0
1990,PAN,95,1992,0
1991,PAN,95,1993,0
1992,PAN,95,1994,0
1993,PAN,95,1995,0
1994,PAN,95,1996,0
1995,PAN,95,1997,0
1996,PAN,95,1998,0
1997,PAN,95,1999,0
1998,PAN,95,2000,0
1999,PAN,95,2001,0
2000,PAN,95,2002,0
2001,PAN,95,2003,0
2002,PAN,95,2004,0
2003,PAN,95,2005,0
2004,PAN,95,2006,0
2005,PAN,95,2007,0
2006,PAN,95,2008,0
2007,PAN,95,2009,0
2008,PAN,95,2010,0
2009,PAN,95,2011,0
2010,PAN,95,2012,0
2011,PAN,95,2013,0
2012,PAN,95,2014,0
2013,COL,100,1831,0
2014,COL,100,1832,0
2015,COL,100,1833,0
2016,COL,100,1834,0
2017,COL,100,1835,0
2018,COL,100,1836,0
2019,COL,100,1837,0
2020,COL,100,1838,0
2021,COL,100,1839,0
2022,COL,100,1840,0
2023,COL,100,1841,0
2024,COL,100,1842,0
2025,COL,100,1843,0
2026,COL,100,1844,0
2027,COL,100,1845,0
2028,COL,100,1846,0
2029,COL,100,1847,0
2030,COL,100,1848,0
2031,COL,100,1849,0
2032,COL,100,1850,0
2033,COL,100,1851,0
2034,COL,100,1852,0
2035,COL,100,1853,0
2036,COL,100,1854,0
2037,COL,100,1855,0
2038,COL,100,1856,0
2039,COL,100,1857,0
2040,COL,100,1858,0
2041,COL,100,1859,0
2042,COL,100,1860,0
2043,COL,100,1861,0
2044,COL,100,1862,0
2045,COL,100,1863,0
2046,COL,100,1864,0
2047,COL,100,1865,0
2048,COL,100,1866,0
2049,COL,100,1867,0
2050,COL,100,1868,0
2051,COL,100,1869,0
2052,COL,100,1870,0
2053,COL,100,1871,0
2054,COL,100,1872,0
2055,COL,100,1873,0
2056,COL,100,1874,0
2057,COL,100,1875,0
2058,COL,100,1876,0
2059,COL,100,1877,0
2060,COL,100,1878,0
2061,COL,100,1879,0
2062,COL,100,1880,0
2063,COL,100,1881,0
2064,COL,100,1882,0
2065,COL,100,1883,0
2066,COL,100,1884,0
2067,COL,100,1885,0
2068,COL,100,1886,0
2069,COL,100,1887,0
2070,COL,100,1888,0
2071,COL,100,1889,0
2072,COL,100,1890,0
2073,COL,100,1891,0
2074,COL,100,1892,0
2075,COL,100,1893,0
2076,COL,100,1894,0
2077,COL,100,1895,0
2078,COL,100,1896,0
2079,COL,100,1897,0
2080,COL,100,1898,0
2081,COL,100,1899,0
2082,COL,100,1900,0
2083,COL,100,1901,0
2084,COL,100,1902,0
2085,COL,100,1903,0
2086,COL,100,1904,0
2087,COL,100,1905,0
2088,COL,100,1906,0
2089,COL,100,1907,0
2090,COL,100,1908,0
2091,COL,100,1909,0
2092,COL,100,1910,0
2093,COL,100,1911,0
