stateabb,ccode,year,democ,autoc,polity,polity2
MEX,70,1972,0,6,-6,-6
MEX,70,1973,0,6,-6,-6
MEX,70,1974,0,6,-6,-6
MEX,70,1975,0,6,-6,-6
MEX,70,1976,0,6,-6,-6
MEX,70,1977,1,4,-3,-3
MEX,70,1978,1,4,-3,-3
MEX,70,1979,1,4,-3,-3
MEX,70,1980,1,4,-3,-3
MEX,70,1981,1,4,-3,-3
MEX,70,1982,1,4,-3,-3
MEX,70,1983,1,4,-3,-3
MEX,70,1984,1,4,-3,-3
MEX,70,1985,1,4,-3,-3
MEX,70,1986,1,4,-3,-3
MEX,70,1987,1,4,-3,-3
MEX,70,1988,2,2,0,0
MEX,70,1989,2,2,0,0
MEX,70,1990,2,2,0,0
MEX,70,1991,2,2,0,0
MEX,70,1992,2,2,0,0
MEX,70,1993,2,2,0,0
MEX,70,1994,4,0,4,4
MEX,70,1995,4,0,4,4
MEX,70,1996,4,0,4,4
MEX,70,1997,6,0,6,6
MEX,70,1998,6,0,6,6
MEX,70,1999,6,0,6,6
MEX,70,2000,8,0,8,8
MEX,70,2001,8,0,8,8
MEX,70,2002,8,0,8,8
MEX,70,2003,8,0,8,8
MEX,70,2004,8,0,8,8
MEX,70,2005,8,0,8,8
MEX,70,2006,8,0,8,8
MEX,70,2007,8,0,8,8
MEX,70,2008,8,0,8,8
MEX,70,2009,8,0,8,8
MEX,70,2010,8,0,8,8
MEX,70,2011,8,0,8,8
MEX,70,2012,8,0,8,8
MEX,70,2013,8,0,8,8
MEX,70,2014,8,0,8,8
MEX,70,2015,8,0,8,8
MEX,70,2016,8,0,8,8
MEX,70,2017,8,0,8,8
MEX,70,2018,8,0,8,8
MLD,359,1991,5,0,5,5
MLD,359,1992,5,0,5,5
MLD,359,1993,5,0,5,5
MLD,359,1994,7,0,7,7
MLD,359,1995,7,0,7,7
MLD,359,1996,7,0,7,7
MLD,359,1997,7,0,7,7
MLD,359,1998,7,0,7,7
MLD,359,1999,7,0,7,7
MLD,359,2000,7,0,7,7
MLD,359,2001,8,0,8,8
MLD,359,2002,8,0,8,8
MLD,359,2003,8,0,8,8
MLD,359,2004,8,0,8,8
MLD,359,2005,9,0,9,9
MLD,359,2006,9,0,9,9
MLD,359,2007,9,0,9,9
MLD,359,2008,9,0,9,9
MLD,359,2009,9,0,9,9
MLD,359,2010,9,0,9,9
MLD,359,2011,9,0,9,9
MLD,359,2012,9,0,9,9
MLD,359,2013,9,0,9,9
MLD,359,2014,9,0,9,9
MLD,359,2015,9,0,9,9
MLD,359,2016,9,0,9,9
MLD,359,2017,9,0,9,9
MLD,359,2018,9,0,9,9
MLI,432,1960,0,7,-7,-7
MLI,432,1961,0,7,-7,-7
MLI,432,1962,0,7,-7,-7
MLI,432,1963,0,7,-7,-7
MLI,432,1964,0,7,-7,-7
MLI,432,1965,0,7,-7,-7
MLI,432,1966,0,7,-7,-7
MLI,432,1967,0,7,-7,-7
MLI,432,1968,0,7,-7,-7
MLI,432,1969,0,7,-7,-7
MLI,432,1970,0,7,-7,-7
MLI,432,1971,0,7,-7,-7
MLI,432,1972,0,7,-7,-7
MLI,432,1973,0,7,-7,-7
MLI,432,1974,0,7,-7,-7
MLI,432,1975,0,7,-7,-7
MLI,432,1976,0,7,-7,-7
MLI,432,1977,0,7,-7,-7
MLI,432,1978,0,7,-7,-7
MLI,432,1979,0,7,-7,-7
MLI,432,1980,0,7,-7,-7
MLI,432,1981,0,7,-7,-7
MLI,432,1982,0,7,-7,-7
MLI,432,1983,0,7,-7,-7
MLI,432,1984,0,7,-7,-7
MLI,432,1985,0,7,-7,-7
MLI,432,1986,0,7,-7,-7
MLI,432,1987,0,7,-7,-7
MLI,432,1988,0,7,-7,-7
MLI,432,1989,0,7,-7,-7
MLI,432,1990,0,7,-7,-7
MLI,432,1991,-88,-88,-88,-1
MLI,432,1992,4,0,4,4
MLI,432,1993,4,0,4,4
MLI,432,1994,4,0,4,4
MLI,432,1995,4,0,4,4
MLI,432,1996,4,0,4,4
MLI,432,1997,5,0,5,5
MLI,432,1998,5,0,5,5
MLI,432,1999,5,0,5,5
MLI,432,2000,5,0,5,5
MLI,432,2001,5,0,5,5
MLI,432,2002,6,1,5,5
MLI,432,2003,6,1,5,5
MLI,432,2004,6,1,5,5
MLI,432,2005,7,0,7,7
MLI,432,2006,7,0,7,7
MLI,432,2007,7,0,7,7
MLI,432,2008,7,0,7,7
MLI,432,2009,7,0,7,7
MLI,432,2010,7,0,7,7
MLI,432,2011,7,0,7,7
MLI,432,2012,-77,-77,-77,0
MLI,432,2013,6,1,5,5
MLI,432,2014,6,1,5,5
MLI,432,2015,6,1,5,5
MLI,432,2016,6,1,5,5
MLI,432,2017,6,1,5,5
MLI,432,2018,6,1,5,5
MNT,348,2006,9,0,9,9
MNT,348,2007,9,0,9,9
MNT,348,2008,9,0,9,9
MNT,348,2009,9,0,9,9
MNT,348,2010,9,0,9,9
MNT,348,2011,9,0,9,9
MNT,348,2012,9,0,9,9
MNT,348,2013,9,0,9,9
MNT,348,2014,9,0,9,9
MNT,348,2015,9,0,9,9
MNT,348,2016,9,0,9,9
MNT,348,2017,9,0,9,9
MNT,348,2018,9,0,9,9
MOD,332,1815,0,10,-10,-10
MOD,332,1816,0,10,-10,-10
MOD,332,1817,0,10,-10,-10
MOD,332,1818,0,10,-10,-10
MOD,332,1819,0,10,-10,-10
MOD,332,1820,0,10,-10,-10
MOD,332,1821,0,10,-10,-10
MOD,332,1822,0,10,-10,-10
MOD,332,1823,0,10,-10,-10
MOD,332,1824,0,10,-10,-10
MOD,332,1825,0,10,-10,-10
MOD,332,1826,0,10,-10,-10
MOD,332,1827,0,10,-10,-10
MOD,332,1828,0,10,-10,-10
MOD,332,1829,0,10,-10,-10
MOD,332,1830,0,10,-10,-10
MOD,332,1831,0,10,-10,-10
MOD,332,1832,0,10,-10,-10
MOD,332,1833,0,10,-10,-10
MOD,332,1834,0,10,-10,-10
MOD,332,1835,0,10,-10,-10
MOD,332,1836,0,10,-10,-10
MOD,332,1837,0,10,-10,-10
MOD,332,1838,0,10,-10,-10
MOD,332,1839,0,10,-10,-10
MOD,332,1840,0,10,-10,-10
MOD,332,1841,0,10,-10,-10
MOD,332,1842,0,10,-10,-10
MOD,332,1843,0,10,-10,-10
MOD,332,1844,0,10,-10,-10
MOD,332,1845,0,10,-10,-10
MOD,332,1846,0,10,-10,-10
MOD,332,1847,0,10,-10,-10
MOD,332,1848,0,10,-10,-10
MOD,332,1849,0,10,-10,-10
MOD,332,1850,0,10,-10,-10
MOD,332,1851,0,10,-10,-10
MOD,332,1852,0,10,-10,-10
MOD,332,1853,0,10,-10,-10
MOD,332,1854,0,10,-10,-10
MOD,332,1855,0,10,-10,-10
MOD,332,1856,0,10,-10,-10
MOD,332,1857,0,10,-10,-10
MOD,332,1858,0,10,-10,-10
MOD,332,1859,0,10,-10,-10
MOD,332,1860,0,10,-10,-10
MON,712,1924,0,7,-7,-7
MON,712,1925,0,7,-7,-7
MON,712,1926,0,7,-7,-7
MON,712,1927,0,7,-7,-7
MON,712,1928,0,7,-7,-7
MON,712,1929,0,7,-7,-7
MON,712,1930,0,7,-7,-7
MON,712,1931,0,7,-7,-7
MON,712,1932,0,7,-7,-7
MON,712,1933,0,7,-7,-7
MON,712,1934,0,9,-9,-9
MON,712,1935,0,9,-9,-9
MON,712,1936,0,9,-9,-9
MON,712,1937,0,9,-9,-9
MON,712,1938,0,9,-9,-9
MON,712,1939,0,9,-9,-9
MON,712,1940,0,9,-9,-9
MON,712,1941,0,9,-9,-9
MON,712,1942,0,9,-9,-9
MON,712,1943,0,9,-9,-9
MON,712,1944,0,9,-9,-9
MON,712,1945,0,9,-9,-9
MON,712,1946,0,9,-9,-9
MON,712,1947,0,9,-9,-9
MON,712,1948,0,9,-9,-9
MON,712,1949,0,9,-9,-9
MON,712,1950,0,9,-9,-9
MON,712,1951,0,9,-9,-9
MON,712,1952,0,7,-7,-7
MON,712,1953,0,7,-7,-7
MON,712,1954,0,7,-7,-7
MON,712,1955,0,7,-7,-7
MON,712,1956,0,7,-7,-7
MON,712,1957,0,7,-7,-7
MON,712,1958,0,7,-7,-7
MON,712,1959,0,7,-7,-7
MON,712,1960,0,7,-7,-7
MON,712,1961,0,7,-7,-7
MON,712,1962,0,7,-7,-7
MON,712,1963,0,7,-7,-7
MON,712,1964,0,7,-7,-7
MON,712,1965,0,7,-7,-7
MON,712,1966,0,7,-7,-7
MON,712,1967,0,7,-7,-7
MON,712,1968,0,7,-7,-7
MON,712,1969,0,7,-7,-7
MON,712,1970,0,7,-7,-7
MON,712,1971,0,7,-7,-7
MON,712,1972,0,7,-7,-7
MON,712,1973,0,7,-7,-7
MON,712,1974,0,7,-7,-7
MON,712,1975,0,7,-7,-7
MON,712,1976,0,7,-7,-7
MON,712,1977,0,7,-7,-7
MON,712,1978,0,7,-7,-7
MON,712,1979,0,7,-7,-7
MON,712,1980,0,7,-7,-7
MON,712,1981,0,7,-7,-7
MON,712,1982,0,7,-7,-7
MON,712,1983,0,7,-7,-7
MON,712,1984,0,7,-7,-7
MON,712,1985,0,7,-7,-7
MON,712,1986,0,7,-7,-7
MON,712,1987,0,7,-7,-7
MON,712,1988,0,7,-7,-7
MON,712,1989,0,7,-7,-7
MON,712,1990,4,2,2,2
MON,712,1991,4,2,2,2
MON,712,1992,9,0,9,9
MON,712,1993,9,0,9,9
MON,712,1994,9,0,9,9
MON,712,1995,9,0,9,9
MON,712,1996,10,0,10,10
MON,712,1997,10,0,10,10
MON,712,1998,10,0,10,10
MON,712,1999,10,0,10,10
MON,712,2000,10,0,10,10
MON,712,2001,10,0,10,10
MON,712,2002,10,0,10,10
MON,712,2003,10,0,10,10
MON,712,2004,10,0,10,10
MON,712,2005,10,0,10,10
MON,712,2006,10,0,10,10
MON,712,2007,10,0,10,10
MON,712,2008,10,0,10,10
MON,712,2009,10,0,10,10
MON,712,2010,10,0,10,10
MON,712,2011,10,0,10,10
MON,712,2012,10,0,10,10
MON,712,2013,10,0,10,10
MON,712,2014,10,0,10,10
MON,712,2015,10,0,10,10
MON,712,2016,10,0,10,10
MON,712,2017,10,0,10,10
MON,712,2018,10,0,10,10
MOR,600,1800,1,7,-6,-6
MOR,600,1801,1,7,-6,-6
MOR,600,1802,1,7,-6,-6
MOR,600,1803,1,7,-6,-6
MOR,600,1804,1,7,-6,-6
MOR,600,1805,1,7,-6,-6
MOR,600,1806,1,7,-6,-6
MOR,600,1807,1,7,-6,-6
MOR,600,1808,1,7,-6,-6
MOR,600,1809,1,7,-6,-6
MOR,600,1810,1,7,-6,-6
MOR,600,1811,1,7,-6,-6
MOR,600,1812,1,7,-6,-6
MOR,600,1813,1,7,-6,-6
MOR,600,1814,1,7,-6,-6
MOR,600,1815,1,7,-6,-6
MOR,600,1816,1,7,-6,-6
MOR,600,1817,1,7,-6,-6
MOR,600,1818,1,7,-6,-6
MOR,600,1819,1,7,-6,-6
MOR,600,1820,1,7,-6,-6
MOR,600,1821,1,7,-6,-6
MOR,600,1822,1,7,-6,-6
MOR,600,1823,1,7,-6,-6
MOR,600,1824,1,7,-6,-6
MOR,600,1825,1,7,-6,-6
MOR,600,1826,1,7,-6,-6
MOR,600,1827,1,7,-6,-6
MOR,600,1828,1,7,-6,-6
MOR,600,1829,1,7,-6,-6
MOR,600,1830,1,7,-6,-6
MOR,600,1831,1,7,-6,-6
MOR,600,1832,1,7,-6,-6
MOR,600,1833,1,7,-6,-6
MOR,600,1834,1,7,-6,-6
MOR,600,1835,1,7,-6,-6
MOR,600,1836,1,7,-6,-6
MOR,600,1837,1,7,-6,-6
MOR,600,1838,1,7,-6,-6
MOR,600,1839,1,7,-6,-6
MOR,600,1840,1,7,-6,-6
MOR,600,1841,1,7,-6,-6
MOR,600,1842,1,7,-6,-6
MOR,600,1843,1,7,-6,-6
MOR,600,1844,1,7,-6,-6
MOR,600,1845,1,7,-6,-6
MOR,600,1846,1,7,-6,-6
MOR,600,1847,1,7,-6,-6
MOR,600,1848,1,7,-6,-6
MOR,600,1849,1,7,-6,-6
MOR,600,1850,1,7,-6,-6
MOR,600,1851,1,7,-6,-6
MOR,600,1852,1,7,-6,-6
MOR,600,1853,1,7,-6,-6
MOR,600,1854,1,7,-6,-6
MOR,600,1855,1,7,-6,-6
MOR,600,1856,1,7,-6,-6
MOR,600,1857,1,7,-6,-6
MOR,600,1858,1,7,-6,-6
MOR,600,1859,1,7,-6,-6
MOR,600,1860,1,7,-6,-6
MOR,600,1861,1,7,-6,-6
MOR,600,1862,1,7,-6,-6
MOR,600,1863,1,7,-6,-6
MOR,600,1864,1,7,-6,-6
MOR,600,1865,1,7,-6,-6
MOR,600,1866,1,7,-6,-6
MOR,600,1867,1,7,-6,-6
MOR,600,1868,1,7,-6,-6
MOR,600,1869,1,7,-6,-6
MOR,600,1870,1,7,-6,-6
MOR,600,1871,1,7,-6,-6
MOR,600,1872,1,7,-6,-6
MOR,600,1873,1,7,-6,-6
MOR,600,1874,1,7,-6,-6
MOR,600,1875,1,7,-6,-6
MOR,600,1876,1,7,-6,-6
MOR,600,1877,1,7,-6,-6
MOR,600,1878,1,7,-6,-6
MOR,600,1879,1,7,-6,-6
MOR,600,1880,1,7,-6,-6
MOR,600,1881,1,7,-6,-6
MOR,600,1882,1,7,-6,-6
MOR,600,1883,1,7,-6,-6
MOR,600,1884,1,7,-6,-6
MOR,600,1885,1,7,-6,-6
MOR,600,1886,1,7,-6,-6
MOR,600,1887,1,7,-6,-6
MOR,600,1888,1,7,-6,-6
MOR,600,1889,1,7,-6,-6
MOR,600,1890,1,7,-6,-6
MOR,600,1891,1,7,-6,-6
MOR,600,1892,1,7,-6,-6
MOR,600,1893,1,7,-6,-6
MOR,600,1894,1,7,-6,-6
MOR,600,1895,1,7,-6,-6
MOR,600,1896,1,7,-6,-6
MOR,600,1897,1,7,-6,-6
MOR,600,1898,1,7,-6,-6
MOR,600,1899,1,7,-6,-6
MOR,600,1900,1,7,-6,-6
MOR,600,1901,1,7,-6,-6
MOR,600,1902,1,7,-6,-6
MOR,600,1903,1,7,-6,-6
MOR,600,1904,1,7,-6,-6
MOR,600,1905,1,7,-6,-6
MOR,600,1906,1,7,-6,-6
MOR,600,1907,1,7,-6,-6
MOR,600,1908,1,7,-6,-6
MOR,600,1909,1,7,-6,-6
MOR,600,1910,1,7,-6,-6
MOR,600,1911,1,7,-6,-6
MOR,600,1912,1,7,-6,-6
MOR,600,1956,1,6,-5,-5
MOR,600,1957,1,6,-5,-5
MOR,600,1958,1,6,-5,-5
MOR,600,1959,1,6,-5,-5
MOR,600,1960,1,6,-5,-5
MOR,600,1961,-88,-88,-88,-4
MOR,600,1962,-88,-88,-88,-4
MOR,600,1963,1,4,-3,-3
MOR,600,1964,1,4,-3,-3
MOR,600,1965,0,9,-9,-9
MOR,600,1966,0,9,-9,-9
MOR,600,1967,0,9,-9,-9
MOR,600,1968,0,9,-9,-9
MOR,600,1969,0,9,-9,-9
MOR,600,1970,0,9,-9,-9
MOR,600,1971,0,9,-9,-9
MOR,600,1972,0,9,-9,-9
MOR,600,1973,0,9,-9,-9
MOR,600,1974,0,9,-9,-9
MOR,600,1975,0,9,-9,-9
MOR,600,1976,0,9,-9,-9
MOR,600,1977,0,8,-8,-8
MOR,600,1978,0,8,-8,-8
MOR,600,1979,0,8,-8,-8
MOR,600,1980,0,8,-8,-8
MOR,600,1981,0,8,-8,-8
MOR,600,1982,0,8,-8,-8
MOR,600,1983,0,8,-8,-8
MOR,600,1984,0,8,-8,-8
MOR,600,1985,0,8,-8,-8
MOR,600,1986,0,8,-8,-8
MOR,600,1987,0,8,-8,-8
MOR,600,1988,0,8,-8,-8
MOR,600,1989,0,8,-8,-8
MOR,600,1990,0,8,-8,-8
MOR,600,1991,0,8,-8,-8
MOR,600,1992,0,7,-7,-7
MOR,600,1993,0,7,-7,-7
MOR,600,1994,0,7,-7,-7
MOR,600,1995,0,7,-7,-7
MOR,600,1996,0,7,-7,-7
MOR,600,1997,0,7,-7,-7
MOR,600,1998,0,6,-6,-6
MOR,600,1999,0,6,-6,-6
MOR,600,2000,0,6,-6,-6
MOR,600,2001,0,6,-6,-6
MOR,600,2002,0,6,-6,-6
MOR,600,2003,0,6,-6,-6
MOR,600,2004,0,6,-6,-6
MOR,600,2005,0,6,-6,-6
MOR,600,2006,0,6,-6,-6
MOR,600,2007,0,6,-6,-6
MOR,600,2008,0,6,-6,-6
MOR,600,2009,0,6,-6,-6
MOR,600,2010,0,6,-6,-6
MOR,600,2011,1,5,-4,-4
MOR,600,2012,1,5,-4,-4
MOR,600,2013,1,5,-4,-4
MOR,600,2014,1,5,-4,-4
MOR,600,2015,1,5,-4,-4
MOR,600,2016,1,5,-4,-4
MOR,600,2017,1,5,-4,-4
MOR,600,2018,1,5,-4,-4
MYA,775,1948,7,1,6,6
MYA,775,1949,7,1,6,6
MYA,775,1950,7,1,6,6
MYA,775,1951,7,1,6,6
MYA,775,1952,7,1,6,6
MYA,775,1953,7,1,6,6
MYA,775,1954,7,1,6,6
MYA,775,1955,7,1,6,6
MYA,775,1956,7,1,6,6
MYA,775,1957,7,1,6,6
MYA,775,1958,2,1,1,1
MYA,775,1959,2,1,1,1
MYA,775,1960,6,1,5,5
MYA,775,1961,6,1,5,5
MYA,775,1962,0,6,-6,-6
MYA,775,1963,0,6,-6,-6
MYA,775,1964,0,7,-7,-7
MYA,775,1965,0,7,-7,-7
MYA,775,1966,0,7,-7,-7
MYA,775,1967,0,7,-7,-7
MYA,775,1968,0,7,-7,-7
MYA,775,1969,0,7,-7,-7
MYA,775,1970,0,7,-7,-7
MYA,775,1971,0,7,-7,-7
MYA,775,1972,0,7,-7,-7
MYA,775,1973,0,7,-7,-7
MYA,775,1974,0,9,-9,-9
MYA,775,1975,0,9,-9,-9
MYA,775,1976,0,9,-9,-9
MYA,775,1977,0,9,-9,-9
MYA,775,1978,0,9,-9,-9
MYA,775,1979,0,9,-9,-9
MYA,775,1980,0,9,-9,-9
MYA,775,1981,0,9,-9,-9
MYA,775,1982,0,9,-9,-9
MYA,775,1983,0,9,-9,-9
MYA,775,1984,0,9,-9,-9
MYA,775,1985,0,9,-9,-9
MYA,775,1986,0,9,-9,-9
MYA,775,1987,0,9,-9,-9
MYA,775,1988,0,4,-4,-4
MYA,775,1989,0,4,-4,-4
MYA,775,1990,0,5,-5,-5
MYA,775,1991,0,5,-5,-5
MYA,775,1992,0,5,-5,-5
MYA,775,1993,0,5,-5,-5
MYA,775,1994,0,5,-5,-5
MYA,775,1995,0,5,-5,-5
MYA,775,1996,0,5,-5,-5
MYA,775,1997,0,5,-5,-5
MYA,775,1998,0,5,-5,-5
MYA,775,1999,0,5,-5,-5
MYA,775,2000,0,5,-5,-5
MYA,775,2001,0,5,-5,-5
MYA,775,2002,0,5,-5,-5
MYA,775,2003,0,5,-5,-5
MYA,775,2004,0,6,-6,-6
MYA,775,2005,0,6,-6,-6
MYA,775,2006,0,6,-6,-6
MYA,775,2007,0,6,-6,-6
MYA,775,2008,0,6,-6,-6
MYA,775,2009,0,6,-6,-6
MYA,775,2010,0,6,-6,-6
MYA,775,2011,0,3,-3,-3
MYA,775,2012,0,3,-3,-3
MYA,775,2013,0,3,-3,-3
MYA,775,2014,0,3,-3,-3
MYA,775,2015,-88,-88,-88,2
MYA,775,2016,8,0,8,8
MYA,775,2017,8,0,8,8
MYA,775,2018,8,0,8,8
MZM,541,1975,0,8,-8,-8
MZM,541,1976,0,8,-8,-8
MZM,541,1977,0,8,-8,-8
MZM,541,1978,0,8,-8,-8
MZM,541,1979,0,8,-8,-8
MZM,541,1980,0,8,-8,-8
MZM,541,1981,0,8,-8,-8
MZM,541,1982,0,8,-8,-8
MZM,541,1983,0,8,-8,-8
MZM,541,1984,0,8,-8,-8
MZM,541,1985,0,8,-8,-8
MZM,541,1986,0,7,-7,-7
MZM,541,1987,0,7,-7,-7
MZM,541,1988,0,7,-7,-7
MZM,541,1989,0,7,-7,-7
MZM,541,1990,0,7,-7,-7
MZM,541,1991,0,6,-6,-6
MZM,541,1992,0,6,-6,-6
MZM,541,1993,0,6,-6,-6
MZM,541,1994,5,0,5,5
MZM,541,1995,5,0,5,5
MZM,541,1996,5,0,5,5
MZM,541,1997,5,0,5,5
MZM,541,1998,5,0,5,5
MZM,541,1999,5,0,5,5
MZM,541,2000,5,0,5,5
MZM,541,2001,5,0,5,5
MZM,541,2002,5,0,5,5
MZM,541,2003,5,0,5,5
MZM,541,2004,5,0,5,5
MZM,541,2005,5,0,5,5
MZM,541,2006,5,0,5,5
MZM,541,2007,5,0,5,5
MZM,541,2008,5,0,5,5
MZM,541,2009,5,0,5,5
MZM,541,2010,5,0,5,5
MZM,541,2011,5,0,5,5
MZM,541,2012,5,0,5,5
MZM,541,2013,6,1,5,5
MZM,541,2014,6,1,5,5
MZM,541,2015,6,1,5,5
MZM,541,2016,6,1,5,5
MZM,541,2017,6,1,5,5
MZM,541,2018,6,1,5,5
NAM,565,1990,6,0,6,6
NAM,565,1991,6,0,6,6
NAM,565,1992,6,0,6,6
NAM,565,1993,6,0,6,6
NAM,565,1994,6,0,6,6
NAM,565,1995,6,0,6,6
NAM,565,1996,6,0,6,6
NAM,565,1997,6,0,6,6
NAM,565,1998,6,0,6,6
NAM,565,1999,6,0,6,6
NAM,565,2000,6,0,6,6
NAM,565,2001,6,0,6,6
NAM,565,2002,6,0,6,6
NAM,565,2003,6,0,6,6
NAM,565,2004,6,0,6,6
NAM,565,2005,6,0,6,6
NAM,565,2006,6,0,6,6
NAM,565,2007,6,0,6,6
NAM,565,2008,6,0,6,6
NAM,565,2009,6,0,6,6
NAM,565,2010,6,0,6,6
NAM,565,2011,6,0,6,6
NAM,565,2012,6,0,6,6
NAM,565,2013,6,0,6,6
NAM,565,2014,6,0,6,6
NAM,565,2015,6,0,6,6
NAM,565,2016,6,0,6,6
NAM,565,2017,6,0,6,6
NAM,565,2018,6,0,6,6
NEP,790,1800,1,7,-6,-6
NEP,790,1801,1,7,-6,-6
NEP,790,1802,1,7,-6,-6
NEP,790,1803,1,7,-6,-6
NEP,790,1804,1,7,-6,-6
NEP,790,1805,1,7,-6,-6
NEP,790,1806,1,7,-6,-6
NEP,790,1807,1,7,-6,-6
NEP,790,1808,1,7,-6,-6
NEP,790,1809,1,7,-6,-6
NEP,790,1810,1,7,-6,-6
NEP,790,1811,1,7,-6,-6
NEP,790,1812,1,7,-6,-6
NEP,790,1813,1,7,-6,-6
NEP,790,1814,1,7,-6,-6
NEP,790,1815,1,7,-6,-6
NEP,790,1816,1,7,-6,-6
NEP,790,1817,1,7,-6,-6
NEP,790,1818,1,7,-6,-6
NEP,790,1819,1,7,-6,-6
NEP,790,1820,1,7,-6,-6
NEP,790,1821,1,7,-6,-6
NEP,790,1822,1,7,-6,-6
NEP,790,1823,1,7,-6,-6
NEP,790,1824,1,7,-6,-6
NEP,790,1825,1,7,-6,-6
NEP,790,1826,1,7,-6,-6
NEP,790,1827,1,7,-6,-6
NEP,790,1828,1,7,-6,-6
NEP,790,1829,1,7,-6,-6
NEP,790,1830,1,7,-6,-6
NEP,790,1831,1,7,-6,-6
NEP,790,1832,1,7,-6,-6
NEP,790,1833,1,7,-6,-6
NEP,790,1834,1,7,-6,-6
NEP,790,1835,1,7,-6,-6
NEP,790,1836,1,7,-6,-6
NEP,790,1837,1,7,-6,-6
NEP,790,1838,1,7,-6,-6
NEP,790,1839,1,7,-6,-6
NEP,790,1840,1,7,-6,-6
NEP,790,1841,1,7,-6,-6
NEP,790,1842,1,7,-6,-6
NEP,790,1843,1,7,-6,-6
NEP,790,1844,1,7,-6,-6
NEP,790,1845,1,7,-6,-6
NEP,790,1846,1,4,-3,-3
NEP,790,1847,1,4,-3,-3
NEP,790,1848,1,4,-3,-3
NEP,790,1849,1,4,-3,-3
NEP,790,1850,1,4,-3,-3
NEP,790,1851,1,4,-3,-3
NEP,790,1852,1,4,-3,-3
NEP,790,1853,1,4,-3,-3
NEP,790,1854,1,4,-3,-3
NEP,790,1855,1,4,-3,-3
NEP,790,1856,1,4,-3,-3
NEP,790,1857,1,4,-3,-3
NEP,790,1858,1,4,-3,-3
NEP,790,1859,1,4,-3,-3
NEP,790,1860,1,4,-3,-3
NEP,790,1861,1,4,-3,-3
NEP,790,1862,1,4,-3,-3
NEP,790,1863,1,4,-3,-3
NEP,790,1864,1,4,-3,-3
NEP,790,1865,1,4,-3,-3
NEP,790,1866,1,4,-3,-3
NEP,790,1867,1,4,-3,-3
NEP,790,1868,1,4,-3,-3
NEP,790,1869,1,4,-3,-3
NEP,790,1870,1,4,-3,-3
NEP,790,1871,1,4,-3,-3
NEP,790,1872,1,4,-3,-3
NEP,790,1873,1,4,-3,-3
NEP,790,1874,1,4,-3,-3
NEP,790,1875,1,4,-3,-3
NEP,790,1876,1,4,-3,-3
NEP,790,1877,1,4,-3,-3
NEP,790,1878,1,4,-3,-3
NEP,790,1879,1,4,-3,-3
NEP,790,1880,1,4,-3,-3
NEP,790,1881,1,4,-3,-3
NEP,790,1882,1,4,-3,-3
NEP,790,1883,1,4,-3,-3
NEP,790,1884,1,4,-3,-3
NEP,790,1885,1,4,-3,-3
NEP,790,1886,1,4,-3,-3
NEP,790,1887,1,4,-3,-3
NEP,790,1888,1,4,-3,-3
NEP,790,1889,1,4,-3,-3
NEP,790,1890,1,4,-3,-3
NEP,790,1891,1,4,-3,-3
NEP,790,1892,1,4,-3,-3
NEP,790,1893,1,4,-3,-3
NEP,790,1894,1,4,-3,-3
NEP,790,1895,1,4,-3,-3
NEP,790,1896,1,4,-3,-3
NEP,790,1897,1,4,-3,-3
NEP,790,1898,1,4,-3,-3
NEP,790,1899,1,4,-3,-3
NEP,790,1900,1,4,-3,-3
NEP,790,1901,1,4,-3,-3
NEP,790,1902,1,4,-3,-3
NEP,790,1903,1,4,-3,-3
NEP,790,1904,1,4,-3,-3
NEP,790,1905,1,4,-3,-3
NEP,790,1906,1,4,-3,-3
NEP,790,1907,1,4,-3,-3
NEP,790,1908,1,4,-3,-3
NEP,790,1909,1,4,-3,-3
NEP,790,1910,1,4,-3,-3
NEP,790,1911,1,4,-3,-3
NEP,790,1912,1,4,-3,-3
NEP,790,1913,1,4,-3,-3
NEP,790,1914,1,4,-3,-3
NEP,790,1915,1,4,-3,-3
NEP,790,1916,1,4,-3,-3
NEP,790,1917,1,4,-3,-3
NEP,790,1918,1,4,-3,-3
NEP,790,1919,1,4,-3,-3
NEP,790,1920,1,4,-3,-3
NEP,790,1921,1,4,-3,-3
NEP,790,1922,1,4,-3,-3
NEP,790,1923,1,4,-3,-3
NEP,790,1924,1,4,-3,-3
NEP,790,1925,1,4,-3,-3
NEP,790,1926,1,4,-3,-3
NEP,790,1927,1,4,-3,-3
NEP,790,1928,1,4,-3,-3
NEP,790,1929,1,4,-3,-3
NEP,790,1930,1,4,-3,-3
NEP,790,1931,1,4,-3,-3
NEP,790,1932,1,4,-3,-3
NEP,790,1933,1,4,-3,-3
NEP,790,1934,1,4,-3,-3
NEP,790,1935,1,4,-3,-3
NEP,790,1936,1,4,-3,-3
NEP,790,1937,1,4,-3,-3
NEP,790,1938,1,4,-3,-3
NEP,790,1939,1,4,-3,-3
NEP,790,1940,1,4,-3,-3
NEP,790,1941,1,4,-3,-3
NEP,790,1942,1,4,-3,-3
NEP,790,1943,1,4,-3,-3
NEP,790,1944,1,4,-3,-3
NEP,790,1945,1,4,-3,-3
NEP,790,1946,1,4,-3,-3
NEP,790,1947,0,5,-5,-5
NEP,790,1948,0,5,-5,-5
NEP,790,1949,0,5,-5,-5
NEP,790,1950,0,5,-5,-5
NEP,790,1951,0,7,-7,-7
